patientId,sampleId,hmfSampleId,deleted,sampleHash
4371,1,HMF004371A,false,f68f30b9803c34cb29f9dd2c53c0f51667d0c3b07c3dbc86d73cfc8ff88f63dc
4372,1,HMF004372A,false,d051fcb942b44d649f687f07ebf6a9bfb3b9d622cee841ad739e8dcdd740e328
4373,1,HMF004373A,false,ed0a53ccc781645ca5ae88108d135341382112d0170b12cb017f2c104afe39ab
4373,2,HMF004373B,false,c84dd169ec8a95a168c784388cb366ab8bd68f79ff40401da687d7a46dcc22de
4374,1,HMF004374A,false,266c3319c8d4ed4c52eaeed91b1e716e2c88264a929dc2e7e0d934f312add3a4
4375,1,HMF004375A,false,bad9d705efc21704b3e3653b7eaf282e570855e109a1e8ee0368018601c0f4e5
4376,1,HMF004376A,false,3a6fb707585614ce53d35f4af76ab7ad7e9984b30659b821a67829e16101816f
4377,1,HMF004377A,false,125e7f3249c91562a42da06da1d3ca90980d08a562304a087852d32c451e1047
4378,1,HMF004378A,false,dea25d70da7320eb557978125f99d4c9f03d53a07472ba6ff52a4bb5723ac579
4379,1,HMF004379A,false,076e91a8ef0b68c0f138bf33d58ec52c2e307983fcdf2bd3e7b6e68aff2bbcac
4380,1,HMF004380A,false,7868f63c14c9aae764855ae4c139cd456b69c2b8980e46c259081a6e2dab4190
4381,1,HMF004381A,false,ca37c23a027fde4a9214483bd17631b1e63bcd30555715e6aa1695eb73dc347e
4382,1,HMF004382A,false,03cfdbeaaa0719c1b77573d8cc2cc57f5bf15b7cef1c4a13b7ca7201c78e221a
4383,1,HMF004383A,false,a351195e6a23a51acc56cbc57dee00b9cf5548de0b3161059f63e2607e44b985
4384,1,HMF004384A,false,c388878ba781a3e2d86b57e32e65014db2a8ead5c163a600fcc5073f5c5a158c
4385,1,HMF004385A,false,5d12930fd2e22fb9686a9c85c59186e43317a55afe35d8522215c6681c9a5ed3
4386,1,HMF004386A,false,cfa2794e808d4f8ddd8135256e5230f8e9a06f3e6e62a69fdb5e40596f01ce13
4387,1,HMF004387A,false,0858b301ce8fe9eab04f8df9a89855aa549dd9afbbdb795cb145e4a0b04d12be
4387,2,HMF004387B,false,70c6207bab1215b35df2736196d1c1eec5cb73e30d9980a8079b75b37c616b52
4388,1,HMF004388A,false,81d2605b7e57d65a759b0841cb9608b7095b82bf2130cd139026032bef701275
4389,1,HMF004389A,false,164ef8bedc446363fbd2210fd2a2320ad7131c5b44e243c5af72e325289954e1
4390,1,HMF004390A,false,bd6e6c8c6586105ec0731be6ecd9be7291173286c98a079902eed5faccb182ed
4391,1,HMF004391A,false,a4a691c199d7100cfafc2217ed0ff3681f7585cdecffcd3d592634bd83ca3e80
4392,1,HMF004392A,false,e9bde92d2f07b039a00439856700f085794d0c5acf93fe172d9953153138804b
4393,1,HMF004393A,false,70d4f6ea8276cd8e80e5dbf57491add0bc208e0a1c1c0fe4d6f4478a4641da48
4394,1,HMF004394A,false,087c82e0cc22cce3b61e4e3f7fde752d1dd58ad895b1591c97fd51b15ac3d09f
4395,1,HMF004395A,false,ddc475aea1391f5f3f297e890522554cc476c2461a5713a3a636d90d49eb061f
4396,1,HMF004396A,false,2b78418efabb9647d40934ea6e8f4e1dafe5e83ba8c69ec1f1cd363f5572d680
4397,1,HMF004397A,false,a101014147d1e5bd0da351b3aaa681d697d83052ec656887fc754f5ac4ba3a0e
4398,1,HMF004398A,false,26b236ca4cafec1ae71620b4864ba585bea542b19bfc6868f1daa6823d90c62f
4399,1,HMF004399A,false,55bc809a8d385fd9c7cba871b1b379d1a3488ce2e47117feab17b8f1ed46516d
4400,1,HMF004400A,false,dcb24bde10fa277289b6e08cd35f4fb58856e5d2b05d64178d8bc0fd49a819ed
4401,1,HMF004401A,false,90507ad5b3fb08edf56bf3c833d1cf1411e8169ec0aed516c09dd96fd0ddc0d2
4402,1,HMF004402A,false,0b966cf09c6cda54cb57de5af04d5e855eb825133b9366052fa4a84e16ede261
4403,1,HMF004403A,false,0dcdea0c69ef3969fee84b4cfbd11f9851e7da24fda2593d0a0df341eaf8aee7
4404,1,HMF004404A,false,3646818763a815ee15d7b190821ab13bd3aec881bc5cf4841eb11671e2a9b4e4
4405,1,HMF004405A,false,d16e2f940c1668f4c9cd368d6a1edbf4fef7fca9eb77b25783563c6e27f8c245
4406,1,HMF004406A,false,086a404220156235ee87ec9177858cdf06bfaba0bb00c9be7d2768d51de9eabf
4407,1,HMF004407A,false,912062d6cd4107084e41e8cc7bbfa6fc4f9928fad6b1c61edce46d09f8b5eb99
4408,1,HMF004408A,false,c63846d560dbc61c1fd08a869b282e7eb73c83b915673ef542687196866e0838
4409,1,HMF004409A,false,90fc07ae1c2ac2b4e6448e139c63e577787b68d8175a633a3af10ec7c544c9bb
4410,1,HMF004410A,false,f5b3f72026e1b6fd0ba06e5d48f003ca2a878c90b44512338f744227803db524
4411,1,HMF004411A,false,a12ccdbc60b7bbe21da45ddf36e98af5ea52d74e6288782ec89c79de5e639fdd
4412,1,HMF004412A,false,91cf4cd5ac20a8c1ca290e26ba485213ba16e3aae8bf295d470ca0814aca614c
4413,1,HMF004413A,false,3b0b381c925eb9e04812476ef497532d597c356aac1b9d42465f9e67bc07924d
4414,1,HMF004414A,false,6ff262e0ba043887ac605a56be93e38f938e6006f9347ea9b78a1d81a99aa0f7
4415,1,HMF004415A,false,88830d1fe5923da72c694b895bc05e28a2f6150ad350446430e55ab145736a13
4416,1,HMF004416A,false,0205cbf202053a2c13ac1b5053bddd3ecf4a69121121f0336f0de495aa601d05
4417,1,HMF004417A,false,e688d59f0e81012e7d050ec5bb64ee00b02361fb9be9eb355f61ab5e0a38bf6d
4418,1,HMF004418A,false,5d0d035772965d5bbb3968fab1efd1c5a0bdfa4208572948aad4e9fe6500bfac
4419,1,HMF004419A,false,dd012b325dbcbb91300b9852127a66e551abcb3922a7e3f42e6bbea636ff7b76
4420,1,HMF004420A,false,43f38cf4ef76b1d566879b28ba5537c5f787f99607f013f4c5381d6fbf40b638
4421,1,HMF004421A,false,91181f9a44ac84baf0f32b85c6a6886e4ab7c98aaaf47663ae11dce2bbed1e73
4422,1,HMF004422A,false,655532324879af8cc1a831f6a0022ccc66e97c2582b2ad2df0a6a1dace237f05
4423,1,HMF004423A,false,54c9bc68aa817e8ba4455fd8f60bacda12241bc4d27b028bc31f45aeb5d94905
4424,1,HMF004424A,false,332c88ba31667b82fb2aa4ec5f299e834ebffffd58793f0be32bf97cb904797c
4425,1,HMF004425A,false,4f34910f7f86ac45435357ff826fad8573fe4bab22875346ea7a7749712b9b4f
4426,1,HMF004426A,false,8ba4db41c4f082696fee07edb951b15307b96e74a4c474be31d825a631c5ce99
4427,1,HMF004427A,false,25b5042b075930021a648952bbf395a55f0a212379072714da8db1c38cba0abb
4428,1,HMF004428A,false,1f4599231d709ac4cee52ddfd9078587c8e956ef9ac1778a2c255bb08679fa3c
4429,1,HMF004429A,false,6d012b2ffca82ee324b483da039a0a876f636d5f704df79d885e756b3465e608
4430,1,HMF004430A,false,a3c9c7cb3ee3971a297d1032e09afb1916ca5b909338a66c62dd17b23dd66726
4431,1,HMF004431A,false,3d472ba8fe91de6d42f1ac506c427282cab729d49d8582f7453cd30eb305b69f
4432,1,HMF004432A,false,86301f5d9a18695e5666cd76e8891027fbc2bbef7e58e42b074568585b2c9f66
4433,1,HMF004433A,false,feb0b58f9d3adf31bacb59fd236bb2e57e053738d88a19c2e0a261da757cc499
4434,1,HMF004434A,false,0693bb02729d879d9511a5dc90f066e1747b5134716a989f82ad8bee85a4e4b9
4435,1,HMF004435A,false,358bbb023a1d0933aae2eb3d257eb4c793333f24b665e0f1b85dbc742f13a05a
4436,1,HMF004436A,false,1d571d171576f87132f3d467924347c7d19c9ce3899eb59ea3c53206bb455c31
4437,1,HMF004437A,false,edb33f31a8a6b8910ba9fce89805e185b60c6bf68d35c2cc47ca6e9549993fd9
4438,1,HMF004438A,false,dca02972d500c127779d8306db4fb6932f3fef26c913e487d91dfafc1e067b81
4439,1,HMF004439A,false,bc7cdd4b471c4e85e04e15fd48eec3a68d759e5b06e42273f2ceb4d94197d207
4440,1,HMF004440A,false,93ba077ba03975f92cb85d7751b710602d1772b0456b8c4d0ffaf271c48d5e9b
4441,1,HMF004441A,false,dbd8e108da2332f942fa9b02d064e6e0b7939f83876d1b0b3f938d38306918dc
4442,1,HMF004442A,false,c67ce0937fbaabd93272a31b5497c192d4d369d99a4fbc6cb465b66d3f25b403
4443,1,HMF004443A,false,65ca6083c36df43bbd92db3d4e4c950936bfcdb31a3d7e696544e66353f31b95
4444,1,HMF004444A,false,0d5335bf2855c87f19e151230f6e94dd38de9c66dc93d8f5911e03605294bc01
4445,1,HMF004445A,false,328143958952259dc26f2ac07b2988838ddf9bb63dd2b8bfecb6be4532386344
4446,1,HMF004446A,false,9e927b3f248eb28b1dcc9f76d13bbfb12432e9a52b0cc9058ae5bacca1791bcc
4447,1,HMF004447A,false,00dcdf1b91a9e6f55094a8e499e62872ba5f3189e741cc6e93a4e26949e73eb1
4448,1,HMF004448A,false,b25a90ad15d0147febe9a7776cfc2c07ef0a4805fc23b1aac332ff51235aa781
4449,1,HMF004449A,false,192d2432c0a28861ed6e0f133de1f75c94fb1e77dd89234b1d3066ec8bdf4e61
4450,1,HMF004450A,false,7ba9df61b0c1a5210d202491a99aac11983bdd19f908128b77a59c6e8bf83ea1
4451,1,HMF004451A,false,4707e81e960286bc1551b8fc7b8f3fe8105d529e0b315bcf55cf00937006cb5d
4452,1,HMF004452A,false,36b96a6f6f56b2ca9e3384932b8c56d1167e86b5efda431712bdb078adedd306
4453,1,HMF004453A,false,d52e4d6e0e38200174ab4821f5afe2aa4552c7d083b690e31317bf12c440b27d
4454,1,HMF004454A,false,4aef9b648d6d0ea872d44f9a794265c444a1dfb35e1568907f26d18091825386
4455,1,HMF004455A,false,6e16fc3414894da7ac09e8bccdee984c8f44ac042fea3d06347d425f0f170510
4456,1,HMF004456A,false,3b9dc64f391d6c24fe41ce75d660fc96bb7efa9031fa76f6a4e9d35d544673af
4457,1,HMF004457A,false,d523b1514d9976b3b52b485847fd5e570cbf51f2d7bf6f189703d73bac07116a
4458,1,HMF004458A,false,af33dacdc9ff8b621ff6be99853ba9f89fff2c75d8a997241aa181abfaf0499b
4459,1,HMF004459A,false,9f577237e3da410bb4679278348c101531b998cf89ac104c048007906c92f858
4460,1,HMF004460A,false,f73420dd055aff43c5d373d4b0d14c080ead360a53c4d1d31ec71b013fc73ca8
4461,1,HMF004461A,false,1bf27a42957e1ca697ab4f832c99d70337a0dbb0384361cee54613c716a4db1d
4462,1,HMF004462A,false,e001bfa128973e848f0c6e2480a7148320d767ec5a4a1a2ecbd80e86d76a56c7
4463,1,HMF004463A,false,c63af83414c38bf17f5fd955c56be812bb9c26741609c6959a815da155f0ac59
4464,1,HMF004464A,false,f5b472e4d5f9d8d1389f32831a0aa593f806b6ef914150d3a0bf56ab49bd768d
4465,1,HMF004465A,false,716dfba966f36eb5fcc58325c52ade79fff177e7a9da6771cd1325f0c8273d95
4466,1,HMF004466A,false,6725721873577c5b3cd6a2139bbcbcebc8c2fe731c5f5f6d98479ee989c80dfa
4467,1,HMF004467A,false,a7c83202ff16fb3857244c90830dcb67c81e6da6d759a6ffb1d7e0d499764128
4468,1,HMF004468A,false,f84d42ee024301a59a9bc4cbc4ffdcc7c417ff326053f581656cf5b87379fb42
4469,1,HMF004469A,false,77b48c2e32af94c2e4ea794648b2b2847704a0ecac737ed8e59abf2d9ebd0e40
4470,1,HMF004470A,false,21521ade8933ef898f06b8337ac409627b3369661841191d485faee328517238
4470,2,HMF004470B,false,a7dbe5c4271a924baddda6cc1f8638a0c92024829b3edf29f5d8d8c77dfab353
4471,1,HMF004471A,false,19acb52f3590a521c707bdfa58b2d3288850a42c35de7ff9ca021ad6b6e62fb6
4472,1,HMF004472A,false,2cffaa384271063443d8d904fc16e02c911775be7c8cca16dd446c622d336595
4473,1,HMF004473A,false,d142c1e18f17fb17d889278a48d2f305e7b7116146af0d587380b4029dc23925
4474,1,HMF004474A,false,d3eb8be03d217bab3f5b5a312e2aa026a1135d8c62af0f5ab8ebcf98d179338e
4475,1,HMF004475A,false,9fea143bc3bfe0f73de8969b7e496c63ecdcfd244900f81bc1ec5152f5d09275
4476,1,HMF004476A,false,eaff1d17fa6b697db8ac673087f1da78369675fc90822c3c0abcfac00b7ee5fa
4477,1,HMF004477A,false,94602c564f0a5719119112fa5e64a51f433a98630bb3be8e6468f84e2113b3c3
4478,1,HMF004478A,false,ed720d4cb69f77bbbf34dd9e96207bf4831ffe51949ca69b898e2bc3e639a7be
4479,1,HMF004479A,false,4702a9259278c2263f540319f277ff4412323ddf4347ea5e56e60c1b53c881e5
4480,1,HMF004480A,false,2570e31d2b9958fb0262f9d836f3adaddeae5e0dd6885da9b1897aa2f54c263e
4481,1,HMF004481A,false,0118b3fdfdc8b419dbb04857f23f9a524c4eaf9053673c7b49e65de35afac92d
4482,1,HMF004482A,false,990def915b942a5f498a49b5a863ed38433be329718c46584989815fc9637b85
4483,1,HMF004483A,false,10aa844130002d87691e6140c6dd21677fd7e14b30db647b7f6b1afd96facf5b
4484,1,HMF004484A,false,7c6e2b7a386803b95bce6f39e0fcf90965e7305c2da9896f6ec271b58a961c15
4485,1,HMF004485A,false,c4e21d408b10517beebe3a530b983e513c851f813c006a7941fcdd108f8c83fa
4486,1,HMF004486A,false,911b625970ededaba132185c3f3560bd5121fe18d9bcc090761bee499e61bb41
4487,1,HMF004487A,false,255ae24ae7634ac3c8b2940d2021313cd0010c6f3d1948d7084f126454ed6bae
4487,2,HMF004487B,false,4a9457916be411caa3cb6db8057089f4c6309ed76b2f7b992609c72d37845e2a
4488,1,HMF004488A,false,598646023043c3708d9f262f134d24e045d994f4f92aeb22b64ba7190340564d
4489,1,HMF004489A,false,e23b71c7e9999ed5ca16ca0fe18080aeb1e1db3921bdccbc4490fed8290581bb
4490,1,HMF004490A,false,6b9123838ef22197fd7a875f5f5dd7a37dcb86746626065328e4c8af3787b4f1
4491,1,HMF004491A,false,c441d0eba81064878e4938a505604772bc59643c4e00baa981f24001829d24a7
4491,2,HMF004491B,false,f6efb8f5ffe4ebc7c2f3ad638968b33b7b57953e797dd4b83ab6dad93ad892cb
4492,1,HMF004492A,false,e51e42235c4be9a8828595c23ee849da4979617e45a28917c57f721cd9fea798
4493,1,HMF004493A,false,6a1aaa1abd26e66f3dce2186760ca745ea210d3f67ca36722c5d2811452e076e
4494,1,HMF004494A,false,e83cb29fb8f94f45f043174be06783441eee945daf1479cd53d47184ea3cb78a
4495,1,HMF004495A,false,cf614eeb68c18c369f24b51225a64593963686abd42d493c2b2b9ed2d0da4887
4496,1,HMF004496A,false,cfe47f0d4f73d10af7b54757936e094a59a4fa8f28132b5c359d2bb15d8204a0
4497,1,HMF004497A,false,080d70888cee7a7f9937b39354f704429f0e3849bafba301d4a9c7ebdfdd6293
4498,1,HMF004498A,false,5d0adbe2ddde750d1bf4f348cad10c0ade5dc0f4c8bfda3c2c516b2d2024979b
4499,1,HMF004499A,false,e0a76326ded4e3a8eddde05cc78b226d893b293cbe9a149fadfb53eb0e0b9dc2
4499,2,HMF004499B,false,ff369a8d67dcbf054de1e824e6fcdb39286a5c143230f80d6ce12a53ccea9a50
4500,1,HMF004500A,false,faf767064b1e9d4282de4888365bbc9fa5265c6143787a4d7e22b15707893c4c
4501,1,HMF004501A,false,11ec28a8490772c69fde71abe21befe2cc90896594a920732ee87e3054a8c236
4502,1,HMF004502A,false,a2cdc3fca42bd5268b4ef55d48d8a87d23311c87801ed450d3d3259ef629939d
4503,1,HMF004503A,false,8dc2eed2d6264b6d31c871043d06703872fcd76af06d7388c08e675c26ee3156
4504,1,HMF004504A,false,7565da7421bd4c335404a1a0e8b79b58cd7c445f46656805612f4d7e90d5b00a
4505,1,HMF004505A,false,3723cdc3168d5fc5b01e9da7a6079853bc2c110753f95962da0584608d79089f
4506,1,HMF004506A,false,46db00793f03fc85d23ae23e0535355fbefae319788709f7991486a83841749f
4507,1,HMF004507A,false,4f0eaae87bf96ed5888de9ef13a42924a84dae5407951fe2290f5edb4c9affc8
4508,1,HMF004508A,false,377f71ca4eed0e06281d00f7246487f2844d9f2dbf255211dcc028af827172ee
4509,1,HMF004509A,false,d5321acc95171eecd280665392fd44565840938fb6b1d1edd89084860f3612db
4509,2,HMF004509B,false,84665e349b1bfa47e59161124084b5097518ab1c917fdd10485be8a7863ac597
4510,1,HMF004510A,false,13034743cb0d9615e6ae90e204a618e807c565aca57ce036cf9eb1cd30359c82
4511,1,HMF004511A,false,9679c5e320b2419fb0865409bcbf85704f5762b3f5a51a25dfa5d8eb0b6dfdd2
4512,1,HMF004512A,false,9ce39980243b94d64e59b53e71447b983e67148254ed06b0ef4c36c84ddb564c
4513,1,HMF004513A,false,248be83b5502d3f92962291a9d55e41c47f380a13dac0b7a43b40d70621d5185
4514,1,HMF004514A,false,471e1450ce56786adfe961f1f1a84e55860b43c162c3ed585a8422e133169921
4515,1,HMF004515A,false,b42110691d70fae030249bba01043382242d83cd91660dd2897a761f079a8a89
4516,1,HMF004516A,false,0810a60b54d61232544cad9a9ae3b3ccc6eced9ac66322c7d409443461984a7f
4517,1,HMF004517A,false,1d5beff4ef6a290a1656580804106b999f8c8aa61a8dcc36658be783e0b920de
4518,1,HMF004518A,false,1801d08b678cb97a6d8628742bab3aff7e65abf2c954dbbb13e832643a4c1014
4519,1,HMF004519A,false,cbbcf3e3533176cca8a4b2ebf56aeb1c0d6198396839880b3bb05e334d33634e
4520,1,HMF004520A,false,a93107185c096dcae93ddcdfcfa2367b221e6700e07216aa7e5c1e3b073d0a06
4520,2,HMF004520B,false,9775d959ee4fad6463826de802a94348df95c64f104d9c4bc377277ee88a687a
4521,1,HMF004521A,false,1b41fdddda342c49485c896ccb18883349a4c2315d1f3e958b34778fca189344
4522,1,HMF004522A,false,0c0285b31632e87e181791e6fee7743eb4a3f673f4030d81a7c3e4c7cae50359
4523,1,HMF004523A,false,1539f989da97196428302d06e8ea5118ec2e185878906628622a8a4ac7fadd96
4524,1,HMF004524A,false,0bbfa0f836cc052ae3c466750f665a6644ff77287d2702a11cf411bfc92ce1eb
4525,1,HMF004525A,false,dd0b629327fcc1a32f10ff10d6e74fcc1ccb9764840f9d27758d43a10792deed
4526,1,HMF004526A,false,5eec0209758314734eada9444d309c066a3131c44f4df0580370453b95b4dd31
4527,1,HMF004527A,false,f0c9df536beb31351c0874612d8444a8476b33b48b5a6dbd88ac8613947122cc
4528,1,HMF004528A,false,daf7318ce63bb3dec615e3780899f183ea42dbc0a194c971b2ac74145885f4d8
4529,1,HMF004529A,false,5002ec864be3ab9c107569741f1344fa187c6651fecf9d32133cbc5015600e3e
4530,1,HMF004530A,false,885afc8cfb5b363d3b65e4413456dac1784ac6109846bc2ff47fd497d81d86bb
4531,1,HMF004531A,false,56f98e37a134b9bbfcd3c52b88e84b55afe099ef440bbdc862448ec9d5c71fba
4532,1,HMF004532A,false,0e6f826837b2f71379b72c811c5ee4cc497b4890a9dde7fd7b4a2e22ab105965
4532,2,HMF004532B,false,3e4f6b0d58bd4eb6d89971fc7412c5cb1ab36da68af231fd3055aeb320439c7a
4533,1,HMF004533A,false,1dbcbb5ea9a35d1e3bd9fc960dde571c9cbc0449d6464d7241d155f268e4f05b
4533,2,HMF004533B,false,9fd1664d3356ec41bc02bb05e6b0aebdebcec482db152f9770e3c720599741e4
4534,1,HMF004534A,false,ac4c2b420469daa47563cd7059755319679d06a52024a056a0ee2a493990f5e7
4535,1,HMF004535A,false,ff544e2de0d8bece939d8694e6a76ec3d9b9920af5b1a4877f9a18b225000694
4536,1,HMF004536A,false,428451c32e16af1c1b5543900270b81949d56d90ab3210a572c377c067956789
4537,1,HMF004537A,false,d9b4c0431ac09496d70fffca22d55b0c5211133f714a85ed0e94c4bfead02f1a
4538,1,HMF004538A,false,bc13cdca873ab2f3bce8a96e424c42b03fedb87dd5de28e37143a8a5f7e08a3b
4539,1,HMF004539A,false,fe1cd6c2cb672a6d060bee1965ee34be041c5026ec920c4bdc9c581d87cf3e09
4540,1,HMF004540A,false,550b9c105c7bf7d2bde7e0b22636f91c94815a023e718a81a1206e7548ec63b7
4541,1,HMF004541A,false,b4e2d22884305a19fdd48eba1acf4c8413963586a29d96f702c6250200ff30ef
4542,1,HMF004542A,false,d58af715484dab7b51bf3671e826ee4b7a8d8112f73f493cf896c7aef44fe10a
4543,1,HMF004543A,false,420540142a7a791c3c6c07124e831da73505df867de5a6e0c9b292b3a5fd48ca
4544,1,HMF004544A,false,31d4419e2a3479bcd719a4067f3f66a0d0d25b6c7ffb829c63749828d9faff02
4545,1,HMF004545A,false,b8be42e4bda4891b207413ec92f32d16013be00e732a927261f4551e19eb96e4
4545,2,HMF004545B,false,5ef316a5804f5f1a1b56580ddacccc78309425f6b59df62abcd3df90e21ad861
4546,1,HMF004546A,false,4bcff271d4092d59d12bfe95add3e326d6b037f5fb9f93307e2ce796d8319a2a
4547,1,HMF004547A,false,1bc1b0a54f12ba5788e8d08fb7ff8a1d4245c1f07df93cd5e9d1fe05813132ae
4548,1,HMF004548A,false,64c87f8d1ae7dc161745d00a3a38fff7c506038e703bbcb792dde4c5ece85b77
4549,1,HMF004549A,false,130b9c056eb48618c75f083596adfdf3a1d9eda8b7bfc0768901bd102cb9aa2a
4550,1,HMF004550A,false,45b6cc174f223c8bc6bffb500b87be24da9ead20e28fffb18eb8f9999f9eafe5
4550,2,HMF004550B,false,f5e000a69ab85e8d8ec166f434f0388ef57a0fb0d7985668d53134284fb443b8
4551,1,HMF004551A,false,be5e0eb1a155e10dcc8673a52688bf67d9a2a05e8868a6b045b8e199fc204064
4552,1,HMF004552A,false,63750b1da355c1ea03e58f4b024e0e1898c2565b41457d1bf485524c13ebe5e6
4553,1,HMF004553A,false,c561318978fa83a61be1cb22990940e62c015492cd7f2d5c127a3c3958c73db5
4554,1,HMF004554A,false,f6d10e853a06d7a09ea30586dda942e9cda4f5c1526df33bac125f5b0de0b6c4
4555,1,HMF004555A,false,de6a2c8992a68319585fc5c1286357e3710d2c2e00d0876ede88cee816008fec
4556,1,HMF004556A,false,a7510ca1ec491e3cbe6f35dab00e67ee87a88e09db3ce09d015d8ca6eb07eaf7
4557,1,HMF004557A,false,5bb1e382961900496c394b3d2cf60f6b6aebefb617549b3bdeaf52fec1d700d1
4558,1,HMF004558A,false,8903fdff94aba54af6fc66952e31834b675803f94a49824f78753d8e26d85b8b
4559,1,HMF004559A,false,8f7256e610fe658c5dfb44c3d17c540d7525933b4f8717614ea7a6d89cedb649
4560,1,HMF004560A,false,aab23bdaedbb1da59e3a70ac07ce6563499d79d09cbae70e4bde8c5b1529417e
4561,1,HMF004561A,false,b39e73aeb5ed0377e6c3fd7cd6a4a6d3c04edf2e5e3a8eb6a2868aef4f369a37
4562,1,HMF004562A,false,0e3a442dc4ec8ca7622b498c5f0a14f47c1dd6148b467cda38694a5f542570b5
4563,1,HMF004563A,false,bd1d973caac0274fdbe3c037f4adf081f6c898c72dfec06dab788069bd4b3a58
4564,1,HMF004564A,false,2264e5127197e38e5fff78feee5887e9e54ac943d7bf4e5bd6253ff7a81a7720
4565,1,HMF004565A,false,bc4c97fbc5565f12df87125b8dda6ae04efdb505a6f9731de8a79b729df69fbe
4566,1,HMF004566A,false,77d00a3c39dd396528bdd37c6c01f48da2b00246e28cb8cd40da10110e19479b
4567,1,HMF004567A,false,36848e522bf815e22cc84217ee81725522c7c6bdc3dfc332867e33e0fdb82920
4568,1,HMF004568A,false,66c3eb948ed702ddbcfd4c8ab468e988cbb8b1a14876d2f23ecaeab8279a71b1
4569,1,HMF004569A,false,3b5770fdebadfecb8f552cf7b8cdffe90448eba43cf166937d09f6a153e42d1b
4570,1,HMF004570A,false,11aa27486da06d69c6393e556abe3ae89ea8c436f624130c0aa29f684abd4061
4571,1,HMF004571A,false,f4092b24ca2b39ac4af5c650530f7ad5f060992180fdc44c23e74bea7a0a4f35
4572,1,HMF004572A,false,5fc271369713bc6eb3fa0ec07802752d775193d321ff41ded926643bca643a8b
4573,1,HMF004573A,false,912cede1cfec69084f06d9f0b5bed4c0d14253b5c47fe0d91c35f188c8156db5
4574,1,HMF004574A,false,a5fcfb6292ed40b0ea1ddc961747f9496ba40c26078b12dcf9eafb155fa90557
4575,1,HMF004575A,false,6aa8d7ac48f7a415958cbfb3c6db33eb1c6466ea88f3c2e08f5bcd80f0e60832
4576,1,HMF004576A,false,d09e3e9b63c3572615a0d4659deac53a173ddfe08faa53c09c93d2be76d5076a
4577,1,HMF004577A,false,9748001145aca5fb92c28adf1296d02944beefbb1460cf94b9fa4c8009832769
4578,1,HMF004578A,false,db8998f065e363f322b1d916cd7a9167f8f3255440030217e6724ca66d962201
4579,1,HMF004579A,false,036607ca1f2d0a2c4cd0bbd1f393b25351602935f8d0d0f0949c69ac1fef6570
4580,1,HMF004580A,false,9d238dbd947143d62c2f47c5b75b24e0ffdf7e5c889c83e7f95ecfd828974701
4581,1,HMF004581A,false,1bc31d44200c673bdd3f55fb3cbd8238fbfdb1cfb6d79e1a5eb885a1931e0481
4581,2,HMF004581B,false,46d4c6c9813ff1bdc4c2e1f6e64377feb826cbc914b597b9752e25606fa1adc1
4582,1,HMF004582A,false,186ed28872c873027d1a664c921d1511f004843838ffac992de2f81cabd873b6
4583,1,HMF004583A,false,15a957cb79e89a0098a7c830e5052bfb94fd77b6766946326dd15bd2d300a9df
4584,1,HMF004584A,false,173ddd1d3d570a5384cb1b68330b7f285b39e0e9db59ac097e6ca93bbe06de09
4585,1,HMF004585A,false,15911691162395fa1ca65710b0a9c6c8305ef36d9af8d1802261fd79e9acc6f5
4586,1,HMF004586A,false,df066f75c1474dd0ec1374acfb4dd725aa63b4c0ac20df7d05f849138ab80fe8
4587,1,HMF004587A,false,ba607eae9c612c471132532f64a8e9007589424bd1ddfd36feb54c77ea014444
4588,1,HMF004588A,false,f6f62ac0fe47437d7489da43272c4906d532b78c180354588f9ae3c3cd9537a2
4589,1,HMF004589A,false,5545619491c540cfb2269b82af6ed615e1bd1b9c90bd1cc56f0dc6312d11b6d8
4589,2,HMF004589B,false,9c4e5cde37f8370f0676da6f4ca55ebe144428febda2c463f1b689f1a0cc0091
4589,3,HMF004589C,false,88ee4b6b45d788e9dd3a96070fcf02402ea338ed76b59f07f7c30738782ce1de
4590,1,HMF004590A,false,f2f4998f49e617ff945a4e308a34f9fc0596d01d26a572c0da9604374a9ee163
4591,1,HMF004591A,false,c03867a1c2b28a83e641061d728ba9fc2def9d150e9f2f7e2b61e612ce206594
4592,1,HMF004592A,false,6677079dfcb44ddba56eda0ff5ed8b3e42e2c3c11219b572755bddf7c8255464
4593,1,HMF004593A,false,643074f934ea5d421f406c00bdd4a8c1e68a344f2dc125b2ec142ef1bf29fc70
4594,1,HMF004594A,false,4147ce328abad1e97c80f11d50960c7ad536941c2ed8e4d980e14f035c2ef910
4595,1,HMF004595A,false,077201725608ef42dd0ccae3ed1822c8a7fe0664c9b2475fb075e69635ab04fd
4596,1,HMF004596A,false,a51cad64021f1542befafd42e1d075ee3e0fadcfee5f45e60c7ea1782dd0860a
4596,2,HMF004596B,false,83590501ec4a6c3c33d70f9169ce5905f79dbd66675e40a388d568d3b04c976e
4597,1,HMF004597A,false,88a929e137dbb292ba5dcd837b85294f818f43b93fd6d814e51fca0d20599a60
4598,1,HMF004598A,false,cb6d24b92f0a7410432aedbb73371e16db99e76c73fba999c7a331d4419f7846
4599,1,HMF004599A,false,a99dc9d345c9243753872b94b9ecd91044553ac1c1cf7a5bf6eab6c04c3d9048
4600,1,HMF004600A,false,7a70ff7d1a4b0262c1dd1c61cd1b6d32378b48e1dcf182d97a81849761786b49
