gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
EIF4H	0	7.71743890547371e-08	0	0	0.00019000463658294	9.97452894008062e-09	0	5.53913663139068e-08
EIF5	0	1.80073574461053e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
EIF5A	0.000336159532539718	5.5904727999724e-08	0.000120197563803784	4.03579119220646e-09	0	0	0.000214536590587416	2.92239546348315e-08
EIF5A2	0.000895370626230787	4.33616117908851e-08	0	0	0	0	6.55416918965999e-05	1.97014457669329e-08
EIF5AL1	0.000813210460557755	4.64643083731464e-08	0	0	0	0	0	0
EIF5B	0	3.77297013156493e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0.00155798479861199	2.25405054819805e-07
EIF6	0.000702036669475078	5.06626755356712e-08	9.04211584035761e-05	5.16026739683e-09	0	0	0.000190587746472916	3.21450379869359e-08
ELAC1	0.000850489599641837	7.93562273946233e-08	0	0	0	0	0	2.76956831569534e-08
ELAC2	0	2.22948235047018e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	2.76956831569534e-08
ELANE	0	1.7149864234386e-07	0	0	0	8.57493211719301e-09	0.000454609756787032	2.76374843099776e-08
ELAVL1	0	1.97223438695439e-07	0.000336406256942992	1.3020750113136e-08	0	0	0	0
ELAVL2	0.00100651416172954	2.62112622247282e-07	0	2.5724796351579e-08	0	0	0	2.76956831569534e-08
ELAVL3	0.00219815055101389	1.48512207460594e-07	0.00023489851670037	8.27915640445146e-09	0	0	0	0
ELAVL4	0.00272850352973064	2.99982599362444e-07	0	0	0	0	0	0
ELF1	0	1.97223438695439e-07	5.09228403607684e-05	6.6518819206395e-09	0.000101845680721537	1.3303763841279e-08	0	5.53913663139068e-08
ELF2	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0	0
ELF3	0.00519525957542471	1.21078700305338e-07	0.00177610528123988	1.01015473595307e-08	0.000381180393356067	2.75496746169020e-09	0.0064433159237513	4.49677268241634e-08
ELF4	0.000952509545654569	2.64152052625124e-07	0.000115303514168817	1.27955422049243e-08	0.0001141232725098	4.26518073497478e-09	0.000329981145922405	7.05343420477172e-08
ELF5	0.00184731167585616	7.60119659364378e-08	3.288485239101e-05	7.33306851716325e-09	0.000129975577875796	3.66653425858162e-09	0.000183130245620724	3.3054642704537e-08
ELFN1	0	7.03144433609827e-07	0	2.5724796351579e-08	0	0	0.000274398289096491	1.05009565668516e-07
ELFN2	0	5.74520451851932e-07	0	8.57493211719301e-09	0	0	0	0
ELK1	0.000838954836088384	2.34140604326974e-07	0	8.57493211719301e-09	0	0	0	0
ELK3	0	1.37198913875088e-07	0	0	0	0	0.000482153136854555	1.07365018449273e-07
ELK4	0.00076068937687736	1.51346900038407e-07	0	0	0	0	0.000606583504171719	6.44923408316003e-08
ELL	0.000482734783306216	2.64742763006561e-07	0	0	0	0	0	0
ELL2	0.0019506463042567	1.92158686562328e-07	0.000169258221854809	1.93329286847285e-08	0	0	1.56434331968714e-05	8.11789919436298e-08
ELL3	0.00184417465951883	8.47053643418693e-08	8.60831196736321e-05	5.32408909595703e-09	8.60831196736321e-05	5.32408909595703e-09	0	0
ELMO1	0	6.00245248203511e-07	0.000347398855204659	2.97554898552909e-08	0.000555838168327455	4.76087837684654e-08	0.000699754350261652	8.08238092434255e-08
ELMO2	0.00356359519794212	1.99846739794627e-07	3.21495701211177e-05	7.36083571757118e-09	6.42991402422354e-05	1.47216714351424e-08	0	2.76956831569534e-08
ELMO3	0	2.82972759867369e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ELMOD1	0.00298065935906064	2.21860729422802e-07	0.000365280367249464	1.19303481813745e-08	0.000365280367249464	1.19303481813745e-08	0.000774581599075432	4.40013127109005e-08
ELMOD2	0	1.02899185406316e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0.00022201874788515	5.600702568342e-08
ELMOD3	0.00151903511928485	7.98340700443633e-08	0.000511733304934511	6.3996992897222e-09	0.000341155536623007	4.26646619314813e-09	6.48351998357918e-05	4.74833010241912e-08
MIDEAS	0	4.28746605859651e-07	0.00102839786376484	2.97630389365599e-08	0	8.57493211719301e-09	0.00365727571153255	3.293946683708e-07
ELN	0	4.5447140221123e-07	0	1.7149864234386e-08	0.000235926222514162	2.53902103554124e-08	0.00010175997396521	9.83708865930243e-08
ELOF1	0.00141488414116037	3.23176349878439e-08	1.91416009444177e-05	7.85206867914193e-09	0	0	0	0
ELOVL1	0	8.57493211719301e-08	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ELOVL2	0.000947583026214083	1.18564251718137e-07	1.03748696989768e-05	8.18313552704826e-09	1.03748696989768e-05	8.18313552704826e-09	0	2.76956831569534e-08
ELOVL3	0.00101824528484786	8.15960336405395e-08	0.000334458867927913	4.51935919674177e-09	0.000187175057096165	1.50645306558059e-09	0	0
ELOVL4	0.0017344728470424	1.57447600640315e-07	0.00083910152443643	1.97617618582197e-08	9.62422294288168e-05	4.94044046455493e-09	0	2.76956831569534e-08
ELOVL5	0	1.11474117523509e-07	0	8.57493211719301e-09	0	0	0.000107323472470239	4.23009304154565e-08
ELOVL6	0	6.00245248203511e-08	0	0	0	0	0	0
ELOVL7	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ELP2	0	3.42997284687721e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
ELP3	0	1.7149864234386e-07	0	8.57493211719301e-09	2.21995870815645e-05	7.73658688746582e-09	0	0
ELP4	0.00140017831296549	2.38671356711782e-07	0.000231388925408147	8.41169261367541e-09	0.000462777850816294	1.68233852273508e-08	1.80886399499424e-05	8.08807457024042e-08
ELP5	0.000133072630858764	9.78738304356223e-08	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
ELP6	0.000309028286454929	9.12290408739702e-08	0	0	0	0	0.000272020812860833	4.99081843834814e-08
ELSPBP1	0	1.02899185406316e-07	0.000527580086504071	2.29511256483694e-08	0	0	0	0
ADGRL4	0.0060731004319632	3.53750812915433e-07	0.000224724893189586	1.72382852505282e-08	0.00037454148864931	2.8730475417547e-08	0.000664107636270695	1.68258752178303e-07
EMB	7.93138948036804e-05	2.28527957158032e-07	0.000123808215989512	1.24743706364877e-08	0.000247616431979023	2.49487412729754e-08	6.77002218422069e-05	1.94381660086704e-08
EMC1	0.00185073912966508	2.55956106028272e-07	3.60923714519579e-05	7.21193976399658e-09	0	8.57493211719301e-09	0	8.30870494708601e-08
EMC10	0.0018679076843728	1.35258703069662e-07	7.16794542814487e-07	1.71227952045228e-08	0	0	0.000189575514707186	3.22685017059032e-08
EMC2	0.00071295951680151	1.01699777820989e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.000141791168446256	3.80968438875402e-08
EMC3	0.000593869661195009	4.61725624321058e-08	0.000285503933237071	6.36809340152149e-09	0.000142751966618535	3.18404670076074e-09	0.00038461100479759	6.38710404484765e-08
EMC4	0	4.28746605859651e-08	0.000140433209441484	3.27161224921596e-09	0.000140433209441484	3.27161224921596e-09	2.14847551443287e-05	2.50751491438676e-08
EMC6	0.000194161222833779	5.2692220198529e-08	0	0	0	0	0	0
EMC7	0.000497314144798693	1.09843409874463e-07	0	0	0	0	0	2.76956831569534e-08
EMC8	0	9.43242532891232e-08	0	8.57493211719301e-09	0	0	0.000119295654560562	1.31449787952235e-08
EMC9	0	4.28746605859651e-08	0	0	0	0	0	0
EMCN	0.000890298298312305	1.46452348594011e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0.000274558395488659	4.95986708915862e-08
EMD	0	1.02899185406316e-07	0	0	0	8.57493211719301e-09	1.41723311855552e-05	5.36627417302439e-08
EME1	0.00140362334382137	1.78516733742593e-07	2.37349935711605e-05	7.67860379518957e-09	2.37349935711605e-05	7.67860379518957e-09	0	0
EME2	0.00109046091408818	2.07492864300401e-07	0	0	0	8.57493211719301e-09	0	2.76956831569534e-08
EMG1	0	7.71743890547371e-08	0.000131150072548447	3.6221806405373e-09	0.000131150072548447	3.6221806405373e-09	0	2.76956831569534e-08
EMID1	0.00107137072871711	2.25363650315073e-07	0.000121642836698294	1.25561440223022e-08	6.08214183491468e-05	6.2780720111511e-09	0.000141607090872342	3.8119296158476e-08
EMILIN1	0.00384218420628027	4.80873796177428e-07	0.000221172330083631	2.59473763645638e-08	0	0	0.00117591447370903	1.88919806257214e-07
EMILIN2	0.00348546259087174	4.25745574696631e-07	0.000668837015687826	3.47665630615712e-08	9.55481450982609e-05	4.96665186593875e-09	4.02575503414562e-05	1.61263813520983e-07
EMILIN3	0.00230657734210473	3.33066084586876e-07	0	8.57493211719301e-09	0	0	0.000370406498406733	1.48690638970339e-07
EML1	0	5.14495927031581e-07	0.000144286580600941	2.02759577711129e-08	0.000336668688068863	4.73105681325967e-08	0	5.53913663139068e-08
EML2	4.28457331525161e-05	4.61428308016915e-07	0.000572455898623977	2.98313675498107e-08	9.54093164373295e-05	4.97189459163512e-09	0.000939642610218686	1.34651258577614e-07
EML3	0.000497969683734463	3.67066617617198e-07	0	8.57493211719301e-09	0	0	0.000302673088210985	1.29256521004512e-07
EML4	0	3.42997284687721e-07	0	3.42997284687721e-08	0	2.5724796351579e-08	0.000396092889442621	1.17861940755463e-07
EML5	0.0024264024077082	7.74437480778351e-07	9.18059744444468e-05	3.94076996711887e-08	0	5.14495927031581e-08	0.000385411745059063	2.57643154825236e-07
EML6	0	9.00367872305266e-07	0.000361532667446144	9.78211974925902e-08	8.34306155644947e-05	2.25741224982901e-08	0	1.93869782098674e-07
EMP1	0	2.5724796351579e-08	5.33858061021314e-05	6.55887047981104e-09	0	0	2.58728945270594e-05	2.45399199346279e-08
EMP2	0	6.85994569375441e-08	0	0	0	0	0.000278014411348501	2.14814512986977e-08
EMP3	0.000130516054107456	5.5095716416763e-08	0.000210621463748711	9.19595505746605e-09	0	0	0	0
ADGRE1	0.00325355692755126	6.14576834869456e-07	0	2.5724796351579e-08	0	3.42997284687721e-08	0	5.53913663139068e-08
ADGRE2	0.00136625531148089	3.42851610381583e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	0	2.76956831569534e-08
ADGRE3	0	3.77297013156493e-07	0	1.7149864234386e-08	0.000213414879447864	3.48152608556656e-08	0.000151504343248175	1.199991600546e-07
EMX1	0.0017824605410203	1.29910596963249e-07	0.00011342331881013	4.29161378721995e-09	0	0	8.7507516096793e-05	4.47179180576055e-08
EMX2	0.00138469135420922	1.36357020832108e-07	0.000108394123754228	4.48153631456209e-09	0.000108394123754228	4.48153631456209e-09	0	0
EN1	0	2.22948235047018e-07	0	1.7149864234386e-08	0	0	0	8.30870494708601e-08
EN2	0	2.40098099281404e-07	0.000160945016353271	1.10719364687755e-08	0	0	0	0
ENAH	0.00333704154855828	1.65527651460542e-07	0.00103591529243636	2.09042186351667e-08	0.000295975797838959	5.9726338957619e-09	0	5.53913663139068e-08
ENAM	0.000326913485174761	7.33673533000316e-07	0	4.28746605859651e-08	0	8.57493211719301e-09	0.000542798456720097	2.38446416098412e-07
ENC1	0.000339892278614362	2.95861863854468e-07	0	1.7149864234386e-08	0	0	0	5.53913663139068e-08
ENDOD1	0	1.45773845992281e-07	0	8.57493211719301e-09	0	0	0	0
ENDOG	0	7.71743890547371e-08	0	0	0	0	0	2.76956831569534e-08
ENDOU	0	1.28623981757895e-07	4.57680164198979e-05	1.54214808145178e-08	0	0	2.76339852502266e-06	5.5054309653131e-08
ENDOV	0	1.02899185406316e-07	0	0	0.000378092292024595	1.14465186407892e-08	0	2.76956831569534e-08
ENG	0.00101156297415829	2.44772094655065e-07	0.000802108311834754	1.25838414603416e-08	0.000481264987100853	7.55030487620499e-09	0	2.76956831569534e-08
ENGASE	0.00145494043830963	2.79477980339073e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ENHO	0	2.5724796351579e-08	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ENKD1	0	6.85994569375441e-08	4.93250369248923e-05	6.71222137126022e-09	0	0	0	2.76956831569534e-08
ENKUR	0.00192228628820006	1.16055285183566e-07	0	0	0	8.57493211719301e-09	0	2.76956831569534e-08
ENO1	0.000393359825241469	1.56643801492727e-07	0.000223190767233652	8.72128786753689e-09	0.000111595383616826	4.36064393376845e-09	0	0
ENO2	0	1.20049049640702e-07	0.000205471896843371	9.39042330745607e-09	0.000102735948421685	4.69521165372804e-09	0	0
ENO3	0.00132539840770847	1.30021227608478e-07	0	0	0	0	0	0
ENO4	0	1.02899185406316e-07	4.04631380651125e-05	7.04688212905381e-09	4.04631380651125e-05	7.04688212905381e-09	0.000248510015432504	8.04715215547263e-08
ENOPH1	0	6.00245248203511e-08	0	0	0	0	0	2.76956831569534e-08
ENOSF1	0.00074711420334264	1.60434485023139e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	0	8.30870494708601e-08
ENOX1	0.00191911607958371	3.64848036343661e-07	0.000429114150540726	1.80946612397063e-08	0.000202047847180144	1.80946612397063e-08	0	2.76956831569534e-08
ENOX2	0	2.5724796351579e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ENPEP	0	7.63168958430178e-07	0	3.42997284687721e-08	0	2.5724796351579e-08	0.000222430290155821	1.66739561764386e-07
ENPP1	0.00141281360814837	3.92542975520778e-07	0	3.42997284687721e-08	0	1.7149864234386e-08	0	8.30870494708601e-08
ENPP2	0.0059509173153256	4.52689189548832e-07	0.000875797600767704	4.41007675449095e-08	0.000486554222648724	2.45004264138386e-08	0.000320578333167871	7.16812199374769e-08
ENPP3	0	3.77297013156493e-07	0	4.28746605859651e-08	0	1.7149864234386e-08	0.000367893824077423	1.2130143119556e-07
ENPP4	0	2.14373302929825e-07	0	2.5724796351579e-08	0	0	0.000178934493081514	6.12620893033182e-08
ENPP5	0.00141781268338157	2.03705683860205e-07	0.000119640738070587	1.26317512769693e-08	0	0	0	5.53913663139068e-08
ENPP6	0.00337040894352709	1.72842497239294e-07	0.000806342693644127	1.24239342612713e-08	0	0	0	2.76956831569534e-08
ENPP7	0.00239129966114997	2.61267173904447e-07	0	0	0	8.57493211719301e-09	0	0
ENSA	0	2.5724796351579e-08	9.71018866637262e-05	4.90797636783823e-09	0	0	0	0
ENTHD1	0.00371597841234655	2.54116664747104e-07	0	1.7149864234386e-08	0	0	0	2.76956831569534e-08
TEPSIN	0	2.05798370812632e-07	3.06788251864625e-06	8.45907659855562e-09	3.06788251864625e-06	8.45907659855562e-09	0	5.53913663139068e-08
ENTPD1	0	1.88648506578246e-07	0.000264268723497421	1.57449520014947e-08	0.000176179148998281	1.04966346676631e-08	0	2.76956831569534e-08
ENTPD2	0	1.7149864234386e-07	3.87141704568326e-05	7.11293014363903e-09	3.87141704568326e-05	7.11293014363903e-09	0	1.10782732627814e-07
ENTPD3	0.000424234162218505	2.06927455702048e-07	0	0	0	0	0	2.76956831569534e-08
ENTPD4	0.00161858519279208	1.18949321550459e-07	6.308497863511e-05	6.19259091814856e-09	0.000290151281995691	6.19259091814856e-09	0	2.76956831569534e-08
ENTPD5	0	1.02899185406316e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ENTPD6	0.000312137563468759	2.36885468125855e-07	0	0	0	2.5724796351579e-08	0	5.53913663139068e-08
ENTPD7	2.56191888988922e-05	1.79106091384726e-07	0.000284593125849266	1.49774212498585e-08	9.48643752830888e-05	4.99247374995284e-09	0	5.53913663139068e-08
ENTPD8	0.00296319399102958	1.28196038310239e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
ENY2	0	8.57493211719301e-09	0	0	0.000157124682953412	1.12162075432767e-08	0	0
EOGT	0	9.43242532891232e-08	0	1.7149864234386e-08	0	0	0	0
EOMES	0.0016337288837669	4.27074991407623e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0.000560000587679575	1.2556550878934e-07
EP300	0.0130626202765129	6.04294505239555e-07	0.00315685228327974	5.22832694219576e-08	0.000644555921264824	9.95871798513478e-09	0.00313995590771677	3.92493090132425e-07
EP400	0	1.23479022487579e-06	0	7.71743890547371e-08	0	1.7149864234386e-08	0	4.70826613668207e-07
EP400P1	0.00117202596576119	5.86387956115772e-08	0	0	0	0	0	0
EPAS1	0.00216740543459098	2.86872179944379e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.000250628465398459	1.35604496737177e-07
EPB41	0.00171995855251352	2.7804476811476e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	1.6617409894172e-07
EPB41L1	0	5.05920994914388e-07	0.000405866061940082	2.75475341990877e-08	0.000324692849552066	2.20380273592702e-08	0	1.38478415784767e-07
EPB41L2	0	3.94446877390879e-07	0	4.28746605859651e-08	3.27339031518786e-05	1.59137010815804e-08	0.000779813848412508	1.26450175371595e-07
EPB41L3	0.00441002361121143	8.88176514156367e-07	0.000620340562474091	6.23227795229498e-08	8.31039778764644e-05	3.11613897614749e-08	0	1.6617409894172e-07
EPB41L4A	0.00077523881072559	3.56595826016004e-07	2.91921424562974e-05	4.17722484877654e-08	0	0	0.000202038832788597	1.13835377978194e-07
EPB41L4A-AS2	0.000279407177668282	1.35222313043082e-07	0	0	0	0	0.000148551196186434	3.72723112129281e-08
EPB41L4B	0	3.77297013156493e-07	0	5.14495927031581e-08	0	8.57493211719301e-09	0	1.38478415784767e-07
EPB41L5	0.00304331348079106	2.10919726987163e-07	0	1.7149864234386e-08	0	0	0	1.10782732627814e-07
EPB42	0.00330029755277363	3.12689097748e-07	0.000270077639199413	3.26754483372455e-08	5.40155278398827e-05	6.5350896674491e-09	0	8.30870494708601e-08
EPC1	0	2.65822895632983e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
EPC2	0.00652623394602631	1.82289900307755e-07	0.000994500358897566	1.38932801113747e-08	0.000331500119632522	4.63109337045822e-09	0	5.53913663139068e-08
EPCAM	8.88350401396784e-05	1.50994011560885e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
EPDR1	0	1.97223438695439e-07	0	0	0	0	0	2.76956831569534e-08
EPG5	0	7.88893754781757e-07	0	8.57493211719301e-08	0.0001290641376363	3.80006823575096e-08	0	2.21565465255627e-07
EPGN	0.000763009998784564	8.26598071327364e-08	4.93387182096138e-06	1.69635414937877e-08	0	0	7.06985526101063e-05	1.90724542420257e-08
EPHA1	0	6.08820180320704e-07	0	3.42997284687721e-08	0	2.5724796351579e-08	0	1.38478415784767e-07
EPHA10	0	6.51694840906669e-07	0	4.28746605859651e-08	0	0	0	8.30870494708601e-08
EPHA2	0.00356537428573953	4.82752314188558e-07	0	1.7149864234386e-08	0.000441885563195355	9.03742948168897e-09	0.00248972708215931	1.94845831430513e-07
EPHA3	0.00384754083794295	1.08091675653724e-06	0.000422997952916005	7.83501581535434e-08	3.65985277542116e-06	4.27364499019327e-08	0	1.38478415784767e-07
EPHA4	0.00178466601937025	6.27173372073734e-07	0.000340701610789128	3.85833367175848e-08	0.000486658212128322	3.30714314722155e-08	0	1.10782732627814e-07
EPHA5	0.00570583437756696	1.16508893547607e-06	0.000195672357184222	7.83599500709201e-08	4.19492078952029e-05	4.98654227724037e-08	0.000452070812547121	1.66425579664901e-07
EPHA6	0.00913742850803728	1.13839739655632e-06	0.000427731058626091	6.95964850273727e-08	0.000213865529313045	3.47982425136864e-08	0.00064773086377255	1.70256256411778e-07
EPHA7	0.00529366118625754	8.63381755966897e-07	0.000683617490464083	6.85081216654602e-08	0	1.7149864234386e-08	0	8.30870494708601e-08
EPHA8	0	4.88771130680002e-07	0.000154164756759934	2.84778504335237e-08	0.000152492424048206	1.13911401734095e-08	0	8.30870494708601e-08
EPHB1	0.00370378479399668	7.6907307159478e-07	0	6.00245248203511e-08	0	1.7149864234386e-08	0.000237361312167409	1.09527031989753e-07
EPHB2	0	5.57370587617546e-07	0.000451987965370341	2.58057865897907e-08	0.000180795186148136	1.03223146359163e-08	0	1.10782732627814e-07
EPHB3	0.000749020401223544	4.51910191348937e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	8.30870494708601e-08
EPHB4	0.00229293679938438	4.87929984165883e-07	0.000163478722007227	2.81261178402001e-08	0	8.57493211719301e-09	0.000524688712000133	1.02176878268649e-07
EPHB6	0	6.77419637258248e-07	0.000204858321349211	4.37133228418302e-08	0.000102429160674606	2.18566614209151e-08	0.00148801574123494	3.17026355367225e-07
EPHX1	0.0037204587982035	1.33898417810221e-07	0.000277804759636061	6.65884500142886e-09	0.000138902379818031	3.32942250071443e-09	0	1.38478415784767e-07
EPHX2	0	1.45773845992281e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
EPHX3	0	1.11474117523509e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.000774409641823233	4.40222866445179e-08
EPHX4	0.000823302531228682	1.66132241046494e-07	0.000227700678883366	1.71259076764812e-08	7.59002262944555e-05	5.7086358921604e-09	0.000830812432494629	6.48384205399399e-08
EPM2A	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
EPM2AIP1	0	2.40098099281404e-07	0	1.7149864234386e-08	0	0	0.000114246577185889	9.68478732643696e-08
EPN1	0	4.63046334328423e-07	0	1.7149864234386e-08	0	0	0.00328250087871833	1.53541159804492e-07
EPN2	0.00018119072322165	3.36154798026794e-07	0	0	0	0	0.000192939613466068	5.95538597201306e-08
EPN3	9.0143814494781e-05	2.70993636645475e-07	1.41373515596612e-05	8.0410491581329e-09	1.41373515596612e-05	8.0410491581329e-09	0.000409337978241256	8.85507304272671e-08
EPO	0	1.45773845992281e-07	7.12283622952251e-05	3.16098605206844e-08	0	0	0	0
EPOR	0	1.54348778109474e-07	0	0	0	8.57493211719301e-09	0	5.53913663139068e-08
EPPIN	0	7.71743890547371e-08	0	0	0	8.57493211719301e-09	0.00047450584490538	2.52107228555775e-08
EPPIN-WFDC6	0	7.71743890547371e-08	0	0	0	8.57493211719301e-09	0.000479162870116467	2.46426971609177e-08
EPPK1	0	1.90363493001685e-06	0	6.00245248203511e-08	0	0	0.000916345681881133	3.86753975008952e-07
EPRS1	0.000971618760879582	6.15002629006328e-07	0.00120858524886031	4.86832386892566e-08	0.000659228317560171	2.65544938305036e-08	0.00119945513322257	2.13744193067931e-07
EPS15	0	2.91547691984562e-07	0	0	0	2.5724796351579e-08	0	5.53913663139068e-08
EPS15L1	0	3.85871945273686e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	0	2.76956831569534e-08
EPS8	0	4.5447140221123e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
EPS8L1	0	3.17272488336142e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0.000387329533964474	1.18930822897474e-07
EPS8L2	0	2.5724796351579e-07	0.000203623871414247	1.80351442588841e-08	0.000135749247609498	1.20234295059227e-08	0.000449629975298847	8.3636243478951e-08
EPS8L3	0	2.91547691984562e-07	0.000165994298310858	3.66060517312362e-08	6.63977193243431e-05	1.46424206924945e-08	0	0
EPSTI1	0	1.37198913875088e-07	0.000111382582624329	1.29436122678643e-08	5.56912913121647e-05	6.47180613393215e-09	4.86217040923205e-05	4.94608900998574e-08
SELENOI	0	9.43242532891232e-08	0	8.57493211719301e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
EPX	0.000349068515436155	5.2703849960176e-07	8.96648261554737e-05	1.37637616458301e-08	0.000268994478466421	4.12912849374902e-08	0	8.30870494708601e-08
EPYC	0	2.14373302929825e-07	0.000156524182711595	3.69636811866147e-08	0	1.7149864234386e-08	4.60063505621261e-05	2.20842062908638e-08
EQTN	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0.0011503962484113	5.35538940545019e-08
ERAL1	0	1.20049049640702e-07	8.1721867473814e-05	1.40637195457776e-08	0	0	0	0
ERAP1	0	2.31523167164211e-07	0	1.7149864234386e-08	0	0	0	8.30870494708601e-08
ERAP2	0.000429480491216923	3.35353315086169e-07	0	0	2.96064102705359e-05	1.60318077260169e-08	0	5.53913663139068e-08
ERAS	0	1.11474117523509e-07	0	0	0	0	0	2.76956831569534e-08
ERBB2	0.00695693727035784	4.14697850916591e-07	0.000116616325130674	2.98958294447761e-08	0.000116616325130674	2.98958294447761e-08	0	2.4926114841258e-07
ERBIN	1.64917656629168e-05	4.3669874292113e-07	0.000494542353805458	6.70734232064602e-08	0	0	0.000257959012873775	1.07014693593072e-07
ERBB3	0.00272875006036206	7.11570031004686e-07	0	2.5724796351579e-08	0	2.5724796351579e-08	0	1.10782732627814e-07
ERBB4	0.00451046658476249	1.46747876956744e-06	0.00133632387038797	8.6733977838477e-08	0.00133632387038797	8.6733977838477e-08	0.000185254655804152	2.26665306693369e-07
ERC1	0.00301796349651338	3.40501025577788e-07	0.000444719083697844	2.60802886448605e-08	0.000223928462352808	8.69342954828682e-09	0	1.38478415784767e-07
ERC2	0	7.80318822664564e-07	0	4.28746605859651e-08	2.38235974484846e-05	3.34000541098528e-08	0	1.38478415784767e-07
ERCC1	4.93460859557437e-05	1.52485272467918e-07	0	8.57493211719301e-09	0	0	0	0
ERCC2	0.00514928755487855	3.28613158549876e-07	0.00022687792438777	1.7156978178112e-08	0.000151251949591847	1.14379854520746e-08	0	5.53913663139068e-08
ERCC3	0	2.82972759867369e-07	0	8.57493211719301e-09	0	0	0.000348818745554204	9.59323694842119e-08
ERCC4	0	4.37321537976844e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0.000145700115585306	9.30114289272634e-08
ERCC5	0.00328025720604818	4.93519475883718e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	1.38478415784767e-07
ERCC6	0	4.5447140221123e-07	0	5.14495927031581e-08	0	8.57493211719301e-09	0	1.38478415784767e-07
ERCC6-PGBD3	0	2.82972759867369e-07	0	2.5724796351579e-08	0	0	0	1.38478415784767e-07
ERCC6L	0.00125136606013681	2.9574069548614e-07	0	1.7149864234386e-08	0	0	0	1.38478415784767e-07
ERCC6L2	0	2.22948235047018e-07	7.63755181521731e-05	5.69068696994929e-09	0.000305502072608692	2.27627478797972e-08	0	8.30870494708601e-08
ERCC8	0.000566989176290094	1.07212201912472e-07	0	8.57493211719301e-09	0	0	0.000191132120303951	3.20786397370849e-08
EREG	0.00138652493138858	5.05384564496623e-08	0.000300020438330092	5.81989208803168e-09	0	0	5.08179697024564e-05	2.1497324498144e-08
ERF	0.0001902830863102	3.01511705548852e-07	0.000770756016280259	1.37678295823971e-08	0	0	0.00464672297660915	1.53318649387145e-07
ERG	0.00567933872933628	2.57146712741061e-07	9.28994311392339e-06	1.6799038812932e-08	4.6449715569617e-06	8.39951940646601e-09	0	2.76956831569534e-08
ERGIC1	0.000690853590036281	1.19684450296818e-07	0.000646410525024514	9.8886807268174e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
ERGIC2	0.000718614090708506	8.43363742516752e-08	0	0	0	8.57493211719301e-09	0.0007505273355883	4.69352542524403e-08
ERGIC3	0	1.7149864234386e-07	0	0	0	1.7149864234386e-08	0	0
ERH	0.000204562520745646	2.65746292217461e-08	0	0	0	0	0	0
ERI1	0	7.71743890547371e-08	0	8.57493211719301e-09	0	0	7.52707543192363e-05	4.62104577785703e-08
ERI2	0	2.5724796351579e-07	0	3.42997284687721e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
ERI3	0.0023281170141654	9.21545611072822e-08	0	0	0.000656725972199177	9.4991281689429e-09	0.000408309795303978	3.3284773425252e-08
ERICH1	0	1.37198913875088e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0.000244813164141422	1.08618116275927e-07
