gene	missenseVusDriversPerSample	missensePassengersPerMutation
NHLRC1	0.0	2.1031441002212E-7
NHLRC2	0.0	1.6082866648750354E-7
NHLRC3	0.0013149379372557567	1.2824426782954593E-7
NHS	0.0	4.824859994625106E-7
NHSL1	0.0	4.701145635788565E-7
NHSL2	0.0017456542198055027	3.9400938120298885E-7
NIFK	0.0	9.897148706923294E-8
NIM1K	0.0020604483161283686	2.8131383478701575E-7
NINL	0.0010415217575697878	7.71107606691468E-7
NIP7	0.002102091090069501	4.444105547839383E-8
NIPA1	0.0	8.660005118557883E-8
NIPAL4	9.618876234180849E-4	2.920934118018212E-7
NIPBL	0.005522368796795628	9.097851557898699E-7
NIPSNAP3A	0.001667646369329217	6.33815159252835E-8
NIPSNAP3B	0.0	6.185717941827058E-8
NIT2	3.823466831268783E-4	1.1941664929606815E-7
NKAIN1	0.0	2.4742871767308235E-8
NKAIN3	0.0025074073632286686	1.0099912151648877E-7
NKG2-E	0.0	1.2371435883654117E-7
NKG7	7.245959230181382E-4	6.738132205004047E-8
NKIRAS2	0.0	4.948574353461647E-8
NKPD1	0.0026468440505525246	3.547202621746392E-7
NKTR	0.0	4.0825738416058587E-7
NKX1-2	1.7524676774423927E-4	1.5318844365950118E-7
NKX2-1	0.0	2.2268584590577413E-7
NKX2-2	0.0014336069704375385	1.3544209698730812E-7
NKX2-5	0.0	8.660005118557883E-8
NKX2-6	3.705422147201087E-4	9.518841623025916E-8
NKX2-8	0.0	9.897148706923294E-8
NKX3-1	0.0	9.897148706923294E-8
NKX3-2	0.002059919840973904	2.071082593847203E-7
NKX6-2	0.0015229217377219688	8.206250289745562E-8
NLGN1	0.010507950545722242	3.955145859399153E-7
NLGN2	0.0	2.2268584590577413E-7
NLGN3	0.0	2.9691446120769884E-7
NLGN4X	0.00651510955459394	3.8401869702046654E-7
NLK	4.7065220867723755E-4	1.77423978010483E-7
NLN	4.148611416170785E-4	1.674848619329992E-7
NLRC4	8.210692505443317E-4	4.961756361009655E-7
NLRC5	0.004239541451460321	6.811694773400367E-7
NLRP1	0.0024118050441357917	7.113674483900559E-7
NLRP10	0.0	5.319717429971271E-7
NLRP13	0.005567430913551304	8.954491495033122E-7
NLRP5	0.00505013306932761	1.3510020085358887E-6
NLRP7	0.0	8.041433324375176E-7
NLRP9	0.0028122362127102206	6.567955670870021E-7
NMBR	0.001519783232045893	2.3065656274512406E-7
NMD3	1.7605476080441933E-4	1.902675252854548E-7
NME1	7.288319196729704E-4	4.245377379050258E-8
NME1-NME2	3.063205154768272E-4	6.087397815137198E-8
NME2	2.3206577671557884E-4	6.411125754587134E-8
NME4	0.0	6.185717941827058E-8
NME5	0.0	6.185717941827058E-8
NME8	0.009689421078611328	3.693427866317095E-7
NMI	9.50771071176201E-5	8.245498024606447E-8
NMNAT1	0.0	6.185717941827058E-8
NMRAL1	0.0	1.1134292295288707E-7
NMRK1	0.0	6.185717941827058E-8
NMRK2	0.0016569550393407367	7.62190610815429E-8
NMU	0.0	6.185717941827058E-8
NMUR1	9.500697181409504E-4	2.3075145689148162E-7
NNMT	0.0018213295060083765	6.905283731182605E-8
NNT	0.001505799004705116	3.7972346287005083E-7
NOA1	0.0	2.9691446120769884E-7
NOC2L	0.0	3.0928589709135296E-7
NOL11	0.0018458792386977718	2.411826464585825E-7
NOL3	0.0	4.948574353461647E-8
NOL4	0.0015520289806911424	5.385366438657938E-7
NOL6	0.0	3.2165733297500707E-7
NOL8	0.0	2.8454302532404473E-7
NOL9	0.0	1.8557153825481176E-7
NOLC1	9.144811451343565E-4	1.8281726624084095E-7
NOM1	8.135439814062363E-4	2.861893047863492E-7
NOMO1	0.002756073160131737	2.6335815604658393E-7
NOMO3	0.0	8.660005118557883E-8
NONO	4.4958468550562855E-4	1.1648527813701126E-7
NOP14	0.0	1.9794297413846588E-7
NOP2	0.0033262309251561317	1.3952953507426148E-7
NOP56	0.0017644373502093526	1.7050464828697172E-7
NOP58	0.0	1.7320010237115765E-7
NOP9	0.0	2.1031441002212E-7
NOS1	0.00736988578491461	1.1632678372687664E-6
NOS1AP	5.213609458828355E-4	2.741847193035496E-7
NOS2	0.0	6.680575377173224E-7
NOSIP	1.4464162771794028E-4	1.0503699057995544E-7
NOTCH2	0.0	8.165147683211717E-7
NOTCH3	0.004274826370745622	1.0755171111060772E-6
NOTCH4	0.0	1.0268291783432917E-6
NOTUM	0.0	2.3505728178942825E-7
NOVA1	0.004659877071493936	3.659296693031727E-7
NOX3	0.0015646900838588167	2.5344163318593053E-7
NOX4	0.0	3.587716406259694E-7
NOXA1	4.130964938822636E-4	2.6653328224374325E-7
NOXO1	0.0	6.185717941827058E-8
NPAP1	9.438517889641348E-4	2.0867379221251813E-6
NPAS3	0.0034284074970218365	7.165324357274529E-7
NPAS4	0.0049999442118820805	3.8821809022029884E-7
NPAT	0.0013286905992050562	3.255876679894253E-7
NPB	6.442398563220781E-4	4.6141728905455354E-8
NPBWR1	0.0	2.2268584590577413E-7
NPC1	9.78404625264961E-5	4.534775829155794E-7
NPC1L1	0.0	8.288862042048259E-7
NPCDR1	8.97249272386003E-4	3.511129256021961E-8
NPDC1	0.0	1.1134292295288707E-7
NPFFR1	1.918932486905857E-4	2.3906275921315216E-7
NPFFR2	0.0022110571361042214	3.4897636639284996E-7
NPHP1	0.002030469951000421	2.455064921234534E-7
NPHP3	2.7273412870957176E-4	5.200813695370968E-7
NPHP4	0.0	4.948574353461647E-7
NPHS2	0.004750471400346494	1.516656237568356E-7
NPIPB4	0.0	7.422861530192471E-8
NPIPB6	0.0	3.7114307650962355E-8
NPM1	5.76277487269923E-5	1.212019653298437E-7
NPM2	3.945636908301757E-6	7.405659760615863E-8
NPM3	3.4993399545406344E-4	5.89725638792582E-8
NPNT	0.0026416014572267343	1.6937728494677935E-7
NPPA	0.0	1.2371435883654117E-8
NPR2	0.0	3.7114307650962353E-7
NPRL2	1.4333609150638958E-4	1.422082156148711E-7
NPRL3	6.029741494243427E-5	2.571713707720802E-7
NPS	4.525972722810033E-4	4.212532327003308E-8
NPTN	9.892595790325551E-4	1.4244284768988703E-7
NPTX1	0.0011385055936918834	1.1119330636817811E-7
NPTXR	0.0	1.9794297413846588E-7
NPY1R	0.0023126837175028183	3.8166006606668507E-7
NPY2R	0.0	4.948574353461647E-7
NPY5R	0.006636915578519078	2.549939682606454E-7
NQO1	0.0	4.948574353461647E-8
NR0B1	0.002158336787211183	2.6467476109758673E-7
NR0B2	5.439617119257872E-4	8.762785680638887E-8
NR1D1	7.006750438931146E-4	1.3028137860156361E-7
NR1D2	0.0	1.6082866648750354E-7
NR1I3	0.0025893732156301572	1.0979709704652042E-7
NR2C2	0.0	1.6082866648750354E-7
NR2C2AP	0.0	2.4742871767308235E-8
NR2E1	0.0028148014650866623	1.7419773047041238E-7
NR2F1	0.0013312178241074453	1.7702025811300348E-7
NR2F2	0.00241059870150472	1.423339905893378E-7
NR2F6	0.0	2.4742871767308233E-7
NR3C1	7.476216222383715E-4	2.5194901027624633E-7
NR4A2	0.00271392347214358	2.528243175834442E-7
NR6A1	4.2998216032945324E-6	1.7301264330647594E-7
NRAS	0.0010498216899960172	6.557390966674475E-8
NRCAM	0.00458786998206125	5.051547527848276E-7
NRDE2	0.0	4.0825738416058587E-7
NRG1	0.003398544382244717	5.693771455483672E-7
NRG3	0.0043194542611551855	4.6737111334410327E-7
NRGN	0.0	3.7114307650962355E-8
NRIP2	0.0	1.1134292295288707E-7
NRK	0.006855098045572306	5.795106491823538E-7
NRP1	0.001790377958079434	3.1783094776454494E-7
NRP2	0.0031918610985074863	3.5570205837384846E-7
NRROS	0.0	3.7114307650962353E-7
NRSN2	0.0	6.185717941827058E-8
NRTN	5.486262150440925E-4	7.50530628599043E-8
NRXN1	0.00584447419602565	2.3432003443961017E-6
NRXN2	0.0024210154512755294	9.336517487278858E-7
NSD1	7.093218651523795E-4	9.093048643236753E-7
NSDHL	0.0	1.1134292295288707E-7
NSF	0.0	1.9794297413846588E-7
NSG2	0.0	8.660005118557883E-8
NSL1	9.003410945347089E-4	8.446224210996134E-8
NSMF	0.0	1.7320010237115765E-7
NSRP1	0.0016070672099156727	2.0210837662695265E-7
NSUN4	0.0	7.422861530192471E-8
NSUN7	7.706697414347978E-4	2.5094418280528235E-7
NT5C1B	0.0051124643282796966	6.059984033566174E-7
NT5C1B-RDH14	0.005628213983852642	5.83513296539734E-7
NT5C3B	2.29362992031776E-5	9.797153460781147E-8
NT5DC1	0.0	1.4845723060384942E-7
NT5DC3	0.0	1.7320010237115765E-7
NT5DC4	0.0	2.721715894403906E-7
NT5E	0.0026277401748092248	1.0812441502713645E-7
NT5M	0.0	7.422861530192471E-8
NTAN1	9.632858069422955E-4	1.0646091702371993E-7
NTF3	0.0032343062364295952	1.930229137527711E-7
NTN1	0.0	1.7320010237115765E-7
NTN3	0.0	2.8454302532404473E-7
NTN4	0.0	3.340287688586612E-7
NTN5	0.0	2.2268584590577413E-7
NTNG1	0.004281180346608308	2.3398245711280705E-7
NTNG2	0.0	2.721715894403906E-7
NTRK1	0.0	4.701145635788565E-7
NTRK3	0.0037405367349544042	8.14267479005094E-7
NTSR2	2.1346754179004534E-5	1.846408850925223E-7
NUAK2	0.0	3.2165733297500707E-7
NUB1	0.0	1.6082866648750354E-7
NUBP2	0.0	1.1134292295288707E-7
NUBPL	7.406002832309146E-4	1.2854076033551207E-7
NUCB2	0.0014146556867067233	6.203969966614205E-8
NUCKS1	7.377484512056719E-4	9.155078383439829E-8
NUDC	0.0	8.660005118557883E-8
NUDCD1	0.0014206720829233017	1.8549176203748795E-7
NUDT11	5.282908382291301E-4	7.593962306388166E-8
NUDT12	0.0020738555692511006	1.0752921720517761E-7
NUDT16	0.003327744040662523	8.99778243336181E-8
NUDT18	0.0	6.185717941827058E-8
NUDT22	0.0	1.6082866648750354E-7
NUDT7	0.001754620843180772	1.214468744208199E-7
NUDT9	0.0	6.185717941827058E-8
NUFIP1	0.0	1.2371435883654117E-7
NUGGC	0.0	3.340287688586612E-7
NUMA1	0.0	6.928004094846306E-7
NUP188	0.0	6.185717941827059E-7
NUP210L	0.0023347118536748116	1.0611286803354699E-6
NUP214	7.256182685327986E-4	6.487942374456669E-7
NUP35	0.0017374103837298717	1.2219719778980255E-7
NUP37	9.012033647046484E-4	7.2053213885398E-8
NUP43	7.017808641637801E-4	1.1786173233785879E-7
NUP54	0.0011844219009653862	1.3393436763978254E-7
NUP62CL	9.289670683278197E-4	4.609992959555343E-8
NUP85	7.089321128779301E-4	2.0415001096193563E-7
NUP88	0.0011970924473412225	2.3235345765821674E-7
NUP93	0.004077127197250048	1.8102137061493786E-7
NUP98	0.0	5.690860506480895E-7
NUPL1	5.713204468879149E-4	1.9777802263117887E-7
NUPR1	0.0	2.4742871767308235E-8
NUS1	0.0	8.660005118557883E-8
NUTM1	0.005606223751378504	4.3601477278283304E-7
NUTM2D	0.0	3.7114307650962355E-8
NUTM2F	0.0	2.1031441002212E-7
NWD1	0.0017040781123545126	9.772794587989517E-7
NXF2B	0.0	4.948574353461647E-8
NXF3	0.0013155428174274847	1.9007507632322983E-7
NXF5	0.0027986358438131685	1.2541675855739203E-7
NXN	0.0	7.422861530192471E-8
NXNL1	0.0	6.185717941827058E-8
NXNL2	0.0	7.422861530192471E-8
NXPE1	0.0020565085597443857	1.7014267315702855E-7
NXPH2	0.0	2.2268584590577413E-7
NXPH4	0.0	2.3505728178942825E-7
NXT2	0.0	7.422861530192471E-8
NYAP1	2.8495602223130637E-4	5.319199682615375E-7
NYAP2	6.165423515038319E-4	8.638640236838335E-7
NYNRIN	0.007588646297172827	6.465016770998445E-7
NYX	0.0	2.1031441002212E-7
OAS1	0.0	1.360857947201953E-7
OAS3	0.0018672367799968904	4.629373689166381E-7
OASL	0.0033723743927485624	1.7463212873471308E-7
OAZ1	0.0	1.2371435883654117E-8
OBFC1	0.0	3.7114307650962355E-8
OBP2B	1.5332369367423358E-4	5.517273553629761E-8
OBSL1	0.0038396369320611674	7.728327060015289E-7
OCEL1	6.642748772842343E-4	9.475400683220414E-8
OCIAD1	0.002673836663378599	8.137187741096944E-8
OCIAD2	0.0030408543438999206	5.299959371087021E-8
OCLN	0.0	1.4845723060384942E-7
OCRL	0.0	2.1031441002212E-7
ODAM	0.0011416306410690017	1.2342849974866608E-7
ODF2	1.6946141144237565E-4	4.5035512869908337E-7
ODF3B	0.0	6.185717941827058E-8
ODF3L1	0.0	8.660005118557883E-8
ODF4	0.0	9.897148706923294E-8
OFCC1	0.0013812421559913984	1.2535360678000104E-7
OFD1	0.0	1.6082866648750354E-7
OGDH	0.0027531274605941823	3.2534375895101037E-7
OGDHL	0.0	9.40229127157713E-7
OGFOD1	1.8069832708071456E-4	1.5295077235390804E-7
OGFRL1	1.9197589720168964E-4	2.2668772010731385E-7
OGN	0.0	9.897148706923294E-8
OGT	2.278296160264541E-5	3.701498090983805E-7
OIP5	0.0	8.660005118557883E-8
OIT3	0.0	2.2268584590577413E-7
OLA1	6.151710548090962E-4	1.0926621912072896E-7
OLFM1	9.546943994589462E-4	2.1817839905363802E-7
OLFM2	5.389936114073112E-4	1.1258732255418334E-7
OLFM3	0.007689388091447565	2.462236948569848E-7
OLFM4	0.0036196089986955822	2.7519637939285433E-7
OLFML3	7.8357469088716E-6	1.3574418013193093E-7
OLIG2	0.0	1.6082866648750354E-7
OLR1	2.524413927727168E-4	1.3745155833598974E-7
OMA1	0.003774897715043927	1.1996903593130397E-7
ONECUT2	0.0	2.8454302532404473E-7
ONECUT3	0.0	1.2371435883654117E-7
OOSP1	0.0011321383525323744	3.7242283297393855E-8
OOSP2	0.001211993665485934	7.08751436565267E-8
OPCML	0.004696444370161089	2.777353957896654E-7
OPN1SW	6.229000066642375E-4	1.3367213223732837E-7
OPN5	0.0010093666550596442	3.023949071891764E-7
OPRD1	0.0	2.2268584590577413E-7
OPRK1	0.0029424863578240337	3.418311622270978E-7
OPRL1	0.0	1.8557153825481176E-7
OPRM1	0.0010039803312940614	4.1397265737638306E-7
OPTC	0.0	1.8557153825481176E-7
OR10A2	7.016478177697779E-5	2.567411837717038E-7
OR10A7	0.0	2.8454302532404473E-7
OR10AG1	0.00421342689008586	2.7405060814622963E-7
OR10D3	0.0030795830658578082	2.3688267819611607E-7
OR10G2	0.0	2.721715894403906E-7
OR10G6	0.0041138022370692615	3.4025111758996514E-7
OR10H1	0.0	1.9794297413846588E-7
OR10H3	8.259125246385896E-5	1.44856504721198E-7
OR10H4	0.0014238660958038009	2.472096922676757E-7
OR10J3	6.81810247974568E-4	4.898754666043248E-7
OR10K2	0.004495563876212483	2.988646065260142E-7
OR10P1	7.739417579202102E-4	2.755444046660204E-7
OR10Q1	0.0015438898497729591	2.79091331511789E-7
OR10R2	0.004595536485152878	3.3162041433796045E-7
OR10V1	3.4900352786031033E-4	1.3324174472108994E-7
OR10W1	3.384048401637913E-4	2.8216104567709555E-7
OR10X1	0.003506586078419909	3.4198101229111116E-7
OR11A1	0.002778584355372145	1.634052497479111E-7
OR11G2	0.0012750446243685735	3.155550324548556E-7
OR11H1	9.305794533601682E-4	2.6871548044772833E-7
OR11H4	5.375045656684216E-5	2.203424904729545E-7
OR11H6	0.0030906562217261125	2.6114279425082524E-7
OR11L1	0.0	4.2062882004424E-7
OR12D2	0.0	8.660005118557883E-8
OR13C2	0.0026783232668069275	2.5437637760141623E-7
OR13C4	0.0016129562133936498	2.5133737762996195E-7
OR13C5	0.0022884801777258088	2.837437792702049E-7
OR13C8	0.004111317839003658	3.5273086562715566E-7
OR13D1	0.0	1.9794297413846588E-7
OR13H1	0.0	7.422861530192471E-8
OR13J1	0.0	1.2371435883654117E-7
OR14A16	0.005193643339777815	2.0657329858175938E-7
OR14J1	0.0029064812162334203	1.825722097391559E-7
OR14K1	0.0055931467901150535	3.0049909355892884E-7
OR1A1	4.304688356949229E-5	2.0843769761962945E-7
OR1A2	0.0	1.6082866648750354E-7
OR1D2	5.045186997697866E-4	1.8831893851213605E-7
OR1D5	1.6531041957136339E-4	1.6599307391880382E-7
OR1E1	0.0011998818212245865	9.614605477204024E-8
OR1E2	0.0	9.897148706923294E-8
OR1F1	0.0	1.4845723060384942E-7
OR1G1	0.0	1.6082866648750354E-7
OR1I1	0.002811971148187341	1.4957825185929767E-7
OR1K1	0.0	7.422861530192471E-8
OR1L1	0.0033292536250805996	1.5176919049050737E-7
OR1L4	0.0	2.3505728178942825E-7
OR1L6	0.0	1.7320010237115765E-7
OR1L8	2.5549484239602744E-4	2.2391848846138316E-7
OR1M1	0.0	2.598001535567365E-7
OR1N1	0.004777528300592723	2.123432051170244E-7
OR1N2	0.001108457579284857	2.1147479492025582E-7
OR1Q1	0.0	1.8557153825481176E-7
OR1S1	0.00557815502100216	1.7743832998170587E-7
OR1S2	0.0	2.2268584590577413E-7
OR2A12	0.0	2.9691446120769884E-7
OR2A2	0.0010031422246538169	2.531805297738331E-7
OR2A25	0.0040232677090314625	1.7099804361048833E-7
OR2A5	0.003813581266762685	3.409683973517197E-7
OR2AG1	0.0	1.9794297413846588E-7
OR2AG2	0.0	1.8557153825481176E-7
OR2AK2	0.002341612074191539	3.0617026293234155E-7
OR2AP1	0.0	2.598001535567365E-7
OR2B11	0.003862358520874311	3.0172755067725424E-7
OR2B2	0.0018724889585342045	1.905368005634034E-7
OR2B3	1.914289246150951E-4	2.2671156643838281E-7
OR2B6	0.0	1.8557153825481176E-7
OR2C3	0.0060878472295869054	2.4181736050362613E-7
OR2D2	6.813292679640529E-4	2.7958202583889037E-7
OR2D3	0.0	2.1031441002212E-7
OR2F2	0.0014065169668346445	2.35594625319679E-7
OR2G3	5.946245826171984E-4	4.813050589468238E-7
OR2G6	0.005663615415515652	3.4691262065626784E-7
OR2H1	3.6789437545533545E-4	2.437610845238075E-7
OR2J1	4.0230558387131826E-4	2.793751687842726E-7
OR2J2	0.0	3.0928589709135296E-7
OR2J3	0.0015405533852763241	2.7923679115444106E-7
OR2L13	0.00438450393319518	3.6556365962241054E-7
OR2L2	0.004776657075021468	3.1135267495526084E-7
OR2L3	0.0	3.9588594827693176E-7
OR2L8	0.0036114912940887686	3.868932094268607E-7
OR2M3	0.0028669913453804813	3.946082572935916E-7
OR2M4	0.005084462585591795	3.5979047598090687E-7
OR2M5	0.0038752757759832964	4.7436450025176317E-7
OR2S2	0.0	1.9794297413846588E-7
OR2T1	0.006342164658128201	1.936155911658622E-7
OR2T12	0.001551907042452766	4.890562164652461E-7
OR2T3	0.0	2.598001535567365E-7
OR2T33	0.007055160604741545	3.6047412376108327E-7
OR2T34	0.0	2.2268584590577413E-7
OR2T35	0.0	1.2371435883654117E-8
OR2T4	0.004893364381482146	5.784361829520218E-7
OR2T7	0.0029661646970075605	3.9028460262775183E-7
OR2V1	0.0	2.721715894403906E-7
OR2W1	0.002966977618270015	2.5416336702800866E-7
OR2Y1	0.001402690397862794	1.367899649485243E-7
OR2Z1	0.0010240417886420135	2.7701224450279326E-7
OR3A1	0.0	1.6082866648750354E-7
OR3A2	2.4002742374345149E-4	1.6273564116689903E-7
OR3A3	5.095507606459468E-4	1.3861381252115354E-7
OR4A15	0.0037704474810094763	4.665632572600455E-7
OR4A5	0.004013982586354176	3.0748864126743933E-7
OR4B1	0.0	3.7114307650962353E-7
OR4C11	0.004331757516630738	1.8229170372862188E-7
OR4C13	0.0	3.7114307650962353E-7
OR4C15	0.007006186750655209	5.605522080803643E-7
OR4C5	0.0012499875783463673	3.413903147555242E-7
OR4C6	0.0013618029878930357	4.973441715359084E-7
OR4D10	0.003972305394326701	1.1136266517141416E-7
OR4D2	6.470925061661768E-4	2.43960336239673E-7
OR4D6	5.69806073690171E-4	3.3392983938889556E-7
OR4E2	0.0039928494303250244	1.4758131571649046E-7
OR4F15	0.0026627969978014203	1.3133891658397034E-7
OR4F17	0.0038041246328014747	5.6837652331594464E-8
OR4F21	0.0	1.2371435883654117E-8
OR4F6	0.002847085685641545	1.4804736547488288E-7
OR4K13	0.003025551439850667	3.876955223600188E-7
OR4K17	0.003536251093901148	2.7883052897120403E-7
OR4K2	2.862340884229171E-4	5.937214279046674E-7
OR4L1	5.999858456882927E-4	3.326140936782502E-7
OR4M1	0.002512401411886094	5.337816522044384E-7
OR4N2	0.001254663022319693	5.267580179597051E-7
OR4N4	0.00383387414512461	3.8956943348486826E-7
OR4N5	0.0025708661254763357	2.7143261603403405E-7
OR4P4	0.004630616097885142	1.197766405424345E-7
OR4Q3	0.0042583526688819385	3.8343490461406494E-7
OR4S2	4.6652211432552477E-4	2.394612169046226E-7
OR4X1	1.7126340113966855E-5	2.9616780518440586E-7
OR4X2	0.0	3.0928589709135296E-7
OR51A2	0.0	8.660005118557883E-8
OR51A4	0.0	2.9691446120769884E-7
OR51A7	0.0	3.340287688586612E-7
OR51B4	0.0016899184376292808	2.4798206015353884E-7
OR51B5	0.0	2.721715894403906E-7
OR51B6	0.003339132556513117	1.8845280696000868E-7
OR51D1	9.01282383192632E-4	2.0813556364130954E-7
OR51E1	0.0011236532776226472	2.726694883890152E-7
OR51E2	4.892494979391215E-5	2.4529573956977234E-7
OR51F1	0.002755408169625279	2.757585834814846E-7
OR51G1	0.0023004946129998385	4.316772172596298E-7
OR51H1P	0.002295782487234147	2.5868254915300593E-7
OR51I2	0.0	2.4742871767308233E-7
OR51J1	6.268648680772131E-4	3.0669937878314213E-7
OR51M1	0.0	3.2165733297500707E-7
OR52A1	0.0015942457078997113	2.892674060673235E-7
OR52A5	0.0020068962594089056	2.7127710470992834E-7
OR52B1P	4.8456145819454063E-4	1.8918901317673518E-7
OR52B2	0.0012526503725203638	2.546741738919655E-7
OR52D1	6.949408440873782E-4	2.7898860277060135E-7
OR52E4	0.001003074334003664	1.9132631018016742E-7
OR52E6	0.0	3.7114307650962353E-7
OR52H1	0.0019029688694453865	2.0157940559821156E-7
OR52I2	0.0	1.8557153825481176E-7
OR52J3	0.0034425395282736107	2.086874511783093E-7
OR52L1	0.0	3.340287688586612E-7
OR52M1	0.0	2.721715894403906E-7
OR52N1	4.851129472674315E-4	2.6339358524260867E-7
OR52N2	0.0017790265819397125	2.5646865361136816E-7
OR52N4	7.839704689966276E-4	2.874786194340571E-7
OR56A3	0.0015944488407734201	3.0162998597925954E-7
OR56A4	0.0013739771621297855	2.493846971184196E-7
OR56B1	0.0022473141724449106	2.1130987583277402E-7
OR56B3P	0.0	1.9794297413846588E-7
OR5A1	0.0	2.3505728178942825E-7
OR5AC2	0.005426091473164345	2.582964506631139E-7
OR5AK2	0.0	2.721715894403906E-7
OR5AN1	0.0025203948640817554	1.9940439328957844E-7
OR5AP2	6.201914265713483E-4	2.4513314099415657E-7
OR5AR1	0.00559660022423256	1.766341755621863E-7
OR5AS1	1.0990351873800803E-4	3.5398018350782513E-7
OR5AU1	0.0	1.360857947201953E-7
OR5B12	0.0030342553198376143	3.625731880586824E-7
OR5B2	0.0	2.4742871767308233E-7
OR5B21	0.0011327521119680925	2.2278706351887905E-7
OR5B3	2.1535398955607575E-4	2.998971221182876E-7
OR5C1	4.690878525279603E-4	2.022350509190544E-7
OR5D14	0.0022794087690429857	4.6971080318556707E-7
OR5D16	0.004357540525425467	3.54367745810944E-7
OR5D18	0.006328365980468168	3.7978870954344286E-7
OR5F1	0.0	4.0825738416058587E-7
OR5H1	0.0	3.464002047423153E-7
OR5H14	0.0012630944462323718	3.2844745953834825E-7
OR5J2	0.0035734266182621314	1.9060973867858354E-7
OR5K1	0.004021947511482742	2.5765565136945814E-7
OR5K2	0.0	1.2371435883654117E-7
OR5K3	6.989194200611254E-4	3.15929456683336E-7
OR5K4	0.0011978929462139374	3.1891860954242855E-7
OR5L1	0.005376093934078196	3.5944767744673306E-7
OR5M8	0.0	3.340287688586612E-7
OR5M9	0.00444681215149439	2.515042890114614E-7
OR5P2	0.0	3.0928589709135296E-7
OR5T1	0.002404049585240672	3.653053579242823E-7
OR5T2	0.0018380300151340859	4.270963868425707E-7
OR5V1	0.0019257127782269436	2.62445020188739E-7
OR5W2	0.0027704604014254968	3.864452751868987E-7
OR6A2	5.615485101549572E-4	2.7243266447306175E-7
OR6B3	0.0	1.360857947201953E-7
OR6C1	0.005089820423004403	2.2347109594421505E-7
OR6C2	0.0015210612043258915	1.9348653941327993E-7
OR6C3	9.08031772671627E-4	2.449556185637551E-7
OR6C6	0.0014472567818738986	1.8433275051098523E-7
OR6C65	0.0012289764120659633	2.680777220103908E-7
OR6C70	0.0	1.8557153825481176E-7
OR6C74	0.0	1.9794297413846588E-7
OR6C76	0.0	2.598001535567365E-7
OR6J1	8.773856046977415E-4	2.2154882594448903E-7
OR6K2	0.0057341142254030975	3.5621052415138086E-7
OR6K3	0.001467146616354931	3.937800246115517E-7
OR6K6	0.002889339277337453	3.688910840764244E-7
OR6M1	0.0	1.9794297413846588E-7
OR6N2	0.0036461803937235886	3.606379990622461E-7
OR6P1	0.005545980121645807	4.3864121069692464E-7
OR6S1	0.0	2.4742871767308233E-7
OR6V1	2.9804798787004354E-4	3.086633527146223E-7
OR7A10	0.0	1.2371435883654117E-7
OR7A17	0.0	8.660005118557883E-8
OR7C2	6.494725601785661E-4	1.8199939374929901E-7
OR7D2	4.7650148939079937E-4	3.5036906964101256E-7
OR7D4	1.098920482202913E-4	4.2820929888922317E-7
OR7E24	0.004594482287299524	2.698091947203076E-7
OR7G2	0.0	2.3505728178942825E-7
OR7G3	5.823930475218239E-4	1.8492385524144634E-7
OR8B4	0.0	2.8454302532404473E-7
OR8B8	0.0	2.3505728178942825E-7
OR8D2	0.0	2.9691446120769884E-7
OR8H1	0.00290004161224557	4.426531103249222E-7
OR8H2	0.00297487561820356	3.8990483311855473E-7
OR8H3	0.0024478377143175765	4.6236781655507276E-7
OR8I2	0.0	3.9588594827693176E-7
OR8K1	0.002080367146653885	3.546740500285738E-7
OR8S1	0.0	2.8454302532404473E-7
OR8U1	0.002088681803805921	3.0482581288453047E-7
OR9A4	0.0	3.8351451239327764E-7
OR9G4	0.0	2.721715894403906E-7
OR9Q2	0.005681684007090654	2.2241052651597115E-7
ORC1	0.0	3.0928589709135296E-7
ORC3	3.7929547796819983E-4	1.6903541603908E-7
ORC5	0.001299149199958593	2.279040955322516E-7
ORC6	6.060510187424181E-4	1.2203526067007234E-7
ORM1	6.367043348983546E-4	7.121312634854928E-8
ORM2	4.3360005675758314E-4	8.006785138736285E-8
ORMDL1	1.236509983641503E-4	5.646637425497183E-8
ORMDL2	5.946904918836496E-4	3.593049369293706E-8
OS9	0.0	2.8454302532404473E-7
OSBP	5.376127770847461E-4	3.353333686111428E-7
OSBP2	4.0866087910355333E-4	2.667266614753533E-7
OSBPL10	0.0	3.587716406259694E-7
OSBPL1A	0.0	3.340287688586612E-7
OSBPL7	9.78216073995104E-4	3.408672848554567E-7
OSBPL9	0.002950509776907166	1.6828126333514473E-7
OSCP1	8.535756276347862E-4	1.1124394513430267E-7
OSMR	0.004359915671552479	4.903499914278204E-7
OSR1	8.358020930819828E-4	1.738759962730195E-7
OSR2	4.397453824019213E-4	1.6639998517921317E-7
OSTF1	0.0	6.185717941827058E-8
OTC	0.001052476032129394	1.3968680377379784E-7
OTOA	0.0	4.3300025592789415E-7
OTOF	0.0	1.0144577424596376E-6
OTOGL	0.0	1.6454009725259976E-6
OTOP2	0.0030979833026355645	1.9896617652537447E-7
OTOP3	0.0	2.2268584590577413E-7
OTP	9.013228076689107E-4	1.9576236537418636E-7
OTUB2	3.7070592194846823E-4	5.8066971445075607E-8
OTUD1	0.0	1.6082866648750354E-7
OTUD4	0.0	2.1031441002212E-7
OTUD5	0.0	9.897148706923294E-8
OTX1	0.0	2.3505728178942825E-7
OVGP1	0.0	2.8454302532404473E-7
OVOL1	0.0	6.185717941827058E-8
