gene	missenseDriverLikelihood	missenseExpDriversPerSample	missenseExpPassengersPerLoad	nonsenseDriverLikelihood	nonsenseExpDriversPerSample	nonsenseExpPassengersPerLoad	spliceDriverLikelihood	spliceExpDriversPerSample	spliceExpPassengersPerLoad	indelDriverLikelihood	indelExpDriversPerSample	indelExpPassengersPerLoad
AC006435.1	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006449.1	0.0	0.0	1.1120426939879246E-8	0.7935843013240683	2.2519418312260737E-4	2.2954306963698277E-9	0.0	0.0	0.0	0.8534186933941159	0.0012108664775739443	5.515049260858454E-8
AC006486.1	0.24199203222454585	4.80687918720721E-4	5.900560557845296E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5539973853076566	3.144139530690446E-4	6.712251234363625E-8
AC006486.9	0.382241681124524	6.508087646842066E-4	4.121841750934414E-8	0.7444019233626012	2.1123777620959172E-4	2.8423597372198495E-9	0.0	0.0	0.0	0.47071774193855787	1.3357484163977238E-4	3.982796706752885E-8
AC006547.14	0.2982384578421988	8.46306634058453E-4	7.803887958782817E-8	0.0	0.0	0.0	0.3011106885483341	8.544571184685985E-5	7.771947527060762E-9	0.0	0.0	0.0
AC006946.15	0.0	0.0	3.336128081963774E-8	0.4727045354597144	1.3413863094770558E-4	5.863750689149934E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC006967.1	0.0	0.0	1.0008384245891322E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.5072276419703915	1.439351991970464E-4	3.7080633156446124E-8
AC007040.11	0.0	0.0	3.336128081963774E-8	0.1789470686053075	5.077953138629611E-5	9.130459137348365E-9	0.0	0.0	0.0	0.37885651960891487	1.0750752542818242E-4	4.674043330270587E-8
AC007204.1	0.1314745909485482	1.4923336089506036E-4	3.863349342714163E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007216.2	0.5662865383448216	4.820827511448538E-4	1.4469236589535591E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007375.1	0.014546487189454657	2.063917024610479E-5	5.479331895928514E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
AC007377.1	0.74177435861267	6.314764687395034E-4	8.614738137153786E-9	0.0	0.0	0.0	0.8416994500679773	2.3884774406015248E-4	1.760369700061765E-9	0.0	0.0	0.0
AC007382.1	0.18952715989697883	2.1512730975820524E-4	3.605121602048833E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007401.2	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007461.1	0.14383818899813722	1.2245021764881148E-4	2.8562654603882754E-8	0.8613565415133376	2.4442580633182113E-4	1.5417744507931102E-9	0.0	0.0	0.0	0.9040766513732039	0.0020523874037984197	5.774509781012346E-8
AC007557.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007773.3	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007919.2	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007952.5	0.2744008728385517	3.8933154489011304E-4	4.034486040619519E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007956.1	0.0	0.0	7.784298857915473E-8	0.6142534169235971	1.743057369249708E-4	4.289666694409198E-9	0.6142534169235971	1.743057369249708E-4	4.289666694409198E-9	0.0	0.0	0.0
AC008060.7	0.34335867669647213	6.820405042211421E-4	5.111492303051757E-8	0.6238181583235213	1.7701990871836585E-4	4.183302686472503E-9	0.0	0.0	0.0	0.6558061216223484	1.860970833207572E-4	2.5900249335920062E-8
AC008132.13	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC008267.1	0.33749090954338273	1.9153854117104582E-4	1.4734767874857327E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008394.1	0.4371352258275604	0.0018606777489822378	9.388944897324367E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5248929393955006	4.468441595307894E-4	1.0725401092762378E-7
AC008443.1	0.10012973506690186	8.524097763924676E-5	3.00208246096749E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5094863679053007	1.4457615434316137E-4	3.6910666261127114E-8
AC008498.1	0.24400980718403567	2.0772685061070008E-4	2.522080111942547E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008686.1	0.0	0.0	3.336128081963774E-8	0.5266987224987709	1.4946047744005984E-4	5.263312277003931E-9	0.0	0.0	0.0	0.8030436677620972	4.5575690565385766E-4	2.96415388750924E-8
AC008914.1	0.6677469460134878	3.78971024979278E-4	7.389591624817528E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008948.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008964.1	0.3739141976867862	4.2442020168761204E-4	2.7849365690879102E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009060.1	0.42481330601642475	3.6164583372567374E-4	1.918896482170509E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009065.1	0.0	0.0	1.1120426939879247E-7	0.5961277227781093	3.3832447376737194E-4	8.982464303777385E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC009365.3	0.5282879284778049	0.002098760215292074	7.34389547923033E-8	0.7009926922657882	3.9783921240964145E-4	6.650177840296586E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC009403.2	0.24492912345619555	2.0850946945760122E-4	2.5190131551107877E-8	0.6592349595240883	1.8707007932011586E-4	3.78945273627737E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC009802.1	0.24425653107481873	6.931229599171928E-5	8.40419003147338E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009892.10	0.38642416580399297	4.3861993848353346E-4	2.7292900945008632E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009977.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7609538346648872	2.1593468634077388E-4	1.79879877996604E-8
AC010327.2	0.0	0.0	1.4456555021843022E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.14689558679894507	4.168433223579599E-5	6.419526435399776E-8
AC010336.1	0.0	0.0	7.784298857915473E-8	0.5979069842078769	1.696671351327687E-4	4.4714460051520166E-9	0.0	0.0	0.0	0.12065076581972754	3.42368801985606E-5	6.617016120673172E-8
AC010368.2	0.0813433783666514	2.3082683985996422E-5	1.0215853843709946E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010441.1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010536.1	0.32260736881556185	8.239121224006971E-4	6.779605738229202E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010760.1	0.8413556172260075	4.7750035029852863E-4	3.5283865361208426E-9	0.0	0.0	0.0	0.8490197956010448	2.409250271285598E-4	1.6789643323866167E-9	0.0	0.0	0.0
AC010877.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011294.3	0.5612724511885977	0.0015927141066645791	4.8788376530695054E-8	0.3935723743559235	1.1168342064583528E-4	6.743734105299395E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC011298.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011308.1	0.0	0.0	0.0	0.0	0.0	0.0	0.9262540201714996	2.628416629317536E-4	8.200867807926473E-10	0.0	0.0	0.0
AC011366.3	0.23356954758184253	1.3255933460944524E-4	1.7046067701229435E-8	0.0	0.0	0.0	0.8221942541629951	2.3331278494977158E-4	1.9772758060711516E-9	0.0	0.0	0.0
AC011475.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0
AC011484.1	0.04752526902863246	1.8880640363247856E-4	1.4828695920987525E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011500.1	0.0	0.0	4.4481707759516984E-8	0.7256629938506505	2.05920259321978E-4	3.050744633789045E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC011530.4	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5642353979620442	4.803366043944758E-4	9.837256749959551E-8
AC011551.3	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011755.1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7431052888175412	0.001054349161205365	9.665536621491627E-8
AC011897.1	0.11572866947074763	1.9704086743033082E-4	5.9000848357082175E-8	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.49718357318509265	2.821700188337643E-4	7.567287882100861E-8
AC011997.1	0.6162451132572961	0.0017487091749639504	4.267518180843873E-8	0.39235397838205843	1.1133767831499956E-4	6.757283188710604E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC012067.1	0.6548780423340469	1.8583372370432658E-4	3.83790351557233E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012123.1	0.18140354678268936	5.147660237874273E-4	9.103142051247382E-8	0.7969994113492259	6.784898507513275E-4	6.772359644530239E-9	0.0	0.0	0.0	0.6422749323300615	3.645147175539509E-4	5.383691592675269E-8
AC012215.1	0.668160790219597	0.003602456019912696	7.011368007485446E-8	0.3289168931745654	9.333623529357701E-5	7.462730660039425E-9	0.0	0.0	0.0	0.0	0.0	6.01992097198246E-7
AC012313.1	0.0	0.0	1.1120426939879247E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.047941752495980934	2.7208713107821187E-5	1.4328288526745778E-7
AC012414.1	0.44242684875724164	0.002762029135260873	1.3640993282473338E-7	0.3070883468300568	8.714198264190034E-5	7.705473414867301E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC012493.2	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6607756543752689	1.8750727990217618E-4	2.552629690541682E-8
AC013449.1	0.0	0.0	8.896341551903397E-8	0.7776321359495311	4.4133492392141375E-4	4.945651171900481E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC013468.1	0.6223575236587795	1.766054266909136E-4	4.1995455675476195E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC013469.1	0.6234518258125968	3.5383191022281317E-4	8.374752920791882E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC015660.1	0.6676013055010172	9.472209215394681E-4	1.84820769854359E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.8558825484093411	2.428724598210389E-4	1.0844695865740931E-8
AC015987.2	0.22860532033136502	1.9461292877244468E-4	2.5734714531199832E-8	0.7603027131990114	2.1574991861492946E-4	2.6655361655576753E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC015989.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9196323636622602	2.609626457611408E-4	6.047585243227743E-9
AC015989.2	0.0	0.0	0.0	0.7483525834997236	2.1235884889322462E-4	2.7984267098006874E-9	0.0	0.0	0.0	0.5060409299111671	1.4359844776139815E-4	3.716993206660899E-8
AC016251.1	0.045366042951405165	1.2873451461806233E-4	1.0615937173686721E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC016559.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7294399816023913	2.069920492628806E-4	2.035937411164656E-8
AC016586.1	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7490708341075506	4.2512533150258265E-4	3.776434370595055E-8
AC016745.1	0.42932442803193566	6.091436266060381E-4	3.17307800222233E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC016757.3	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC016885.1	0.137608191079823	0.0010152704222688416	2.493442927208254E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.830196282225106	0.0014135010480563668	7.666537213152563E-8
AC017028.1	0.7148021420910387	0.0016227063384586576	2.537217553829334E-8	0.8875830029902803	2.5186804852164594E-4	1.2501250020472122E-9	0.8875830029902803	2.5186804852164594E-4	1.2501250020472122E-9	0.0	0.0	0.0
AC017081.1	0.6795388291950457	0.0017354850915878013	3.2072985333041924E-8	0.8590318024156656	2.4376611873316276E-4	1.5676265420830531E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC018445.1	0.6498976283385396	0.0011065226362177178	2.3359727073238324E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018470.1	0.22801232145612904	0.0016175675472199847	2.1462081444335257E-7	0.5008237077265641	4.263538942053611E-4	1.6653160465039658E-8	0.0	0.0	0.0	0.6267286234282496	0.0010670748412512764	1.6852981410487816E-7
AC018512.1	0.0	0.0	0.0	0.0	0.0	0.0	0.9373141888310947	2.659801897931597E-4	6.970929832708774E-10	0.0	0.0	0.0
AC018630.1	0.6371410214391833	3.616010337339292E-4	8.070293521129544E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018755.1	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.563316907577914	4.795546886304602E-4	9.857991398182015E-8
AC018816.3	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.6318978764217147	1.7931267775871587E-4	4.093452771666723E-9	0.0	0.0	7.524901214978075E-8
AC018867.2	0.575110629414111	3.2639649796487567E-4	9.449902406263315E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019171.1	0.5113232546915001	0.0020313636679003978	7.608011660789612E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019206.1	0.03898077526263613	2.2123027958363297E-5	2.1373888153022498E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019294.1	0.22175891688830324	3.1464091499475486E-4	4.3271865531780584E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020629.1	0.5498848735132053	6.24159901831107E-4	2.002188951452363E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC020907.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC020922.1	0.382185957251921	4.338092590827707E-4	2.748142369924578E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6233381433187514	5.306510868207304E-4	8.503029788929877E-8
AC020952.1	0.5314401545060837	0.003468536763234939	1.198434671618527E-7	0.17538838039272556	4.9769687966153674E-5	9.170033269618193E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC021218.2	0.29693366310005875	0.0017694684804487042	1.6418635450107084E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC021860.1	0.6207030839909442	0.0019374954381102115	4.6397380073002425E-8	0.7639722116305435	2.1679120647858784E-4	2.6247297763438213E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC022400.2	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5616345523045942	1.5937416353705854E-4	3.2986566899675665E-8
AC022431.2	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.5924463894214693	1.6811759064173365E-4	4.532170150522548E-9	0.0	0.0	0.0
AC022498.1	0.33692477946453603	5.736517244004586E-4	4.4242077273653675E-8	0.8943889022175727	2.537993479618538E-4	1.1744404969299257E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC022532.1	0.0576834550600844	1.145812103917681E-4	7.335273604570639E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC022819.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9033540706117117	2.5634337985576384E-4	7.2725107147661595E-9
AC023469.1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC023590.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC023632.1	0.03753554715223372	2.1302807691392576E-5	2.1406031260248878E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC024257.1	0.2582025514024117	4.396184189598383E-4	4.949462598790987E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.413189836964383	1.1725023750408144E-4	4.4156885087881974E-8
AC024592.12	0.5381119405854747	0.0016796910744722538	5.650031661034016E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
AC024940.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.36350500013161324	1.0315124861850546E-4	4.789561997837093E-8
AC025262.1	0.30755113032873604	8.727330599566857E-5	7.700327064781256E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC025278.1	0.500166771533484	0.0011354523757854348	4.4466871194286904E-8	0.8085628240445801	2.294446152226391E-4	2.128863128789055E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC025287.1	0.0	0.0	5.5602134699396236E-8	0.0650370285234259	3.691091289638246E-5	2.0794374831595293E-8	0.0	0.0	0.0	0.758126568648364	4.302647949196164E-4	3.640147354897683E-8
AC026202.1	0.059538065974790215	2.1963531716012282E-4	1.3595839695184347E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.5839670364636905	8.285570891936586E-4	1.5653034763926522E-7
AC026310.1	0.30697910865154676	0.002351996575934098	2.0808058113136262E-7	0.4744891787551724	2.6929011280089237E-4	1.1687809387538096E-8	0.0	0.0	0.0	0.0	0.0	0.0
AC026369.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC026407.1	0.5786737394093897	6.568373886599202E-4	1.8741311595001624E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC026461.1	0.11849990677961271	3.362653427344288E-5	9.802657384154062E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC026703.1	0.25584323685246746	7.260023747232335E-4	8.27534091639916E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5339885068573352	1.5152908821150263E-4	3.506690450942985E-8
AC026740.1	0.0	0.0	4.4481707759516984E-8	0.4825211976830254	1.3692428992140336E-4	5.75458521410213E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC027228.1	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC027307.3	0.18931688312845715	3.223329451676342E-4	5.409085423538149E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC027309.1	0.3280849962458348	7.448013535660268E-4	5.977585367245508E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC027763.2	0.5162751646252055	0.0010255182044201017	3.7654586835533624E-8	0.0	0.0	0.0	0.8162093504602905	4.632289162657722E-4	4.0876609808785805E-9	0.0	0.0	0.0
AC037199.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.6634188151161365	1.8825732551536225E-4	3.742926475838993E-9	0.0	0.0	0.0
AC037459.4	0.0	0.0	6.672256163927548E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.4809798889334133	2.729738302686795E-4	7.811150128726026E-8
AC040160.1	0.0755158300764325	8.571603867926505E-5	4.112263467483977E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7230707466670053	4.103693227395036E-4	4.1677305497368454E-8
AC040977.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC055736.1	0.07636743923176147	2.1670669475528224E-5	1.0271188411316776E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC061975.10	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC061992.1	0.4267748779402635	0.0012110524345637444	6.374508089968664E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.5704121255711971	1.6186496185334766E-4	3.2326063182291474E-8
AC062017.1	0.3554370496509984	8.068945508535719E-4	5.734252158007269E-8	0.8020563432274882	2.2759828127908292E-4	2.2012179733512514E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC064874.1	0.2640939371306301	2.997661034399888E-4	3.273435842701205E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.7525813343366435	6.406765048268815E-4	5.585403053575335E-8
AC068039.1	0.0	0.0	2.2240853879758495E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068620.1	0.6578903543355632	0.0018668852279669784	3.8044053200393463E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068987.1	0.4531106485660317	9.000495289336612E-4	4.2571501537735725E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	3.00996048599123E-7
AC069368.3	0.28659832389932344	5.692929248851487E-4	5.553331852505481E-8	0.41853163663785486	1.1876607169065121E-4	6.466176452619893E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC069547.1	0.6316343958267384	0.0010754274616800313	2.45782967302394E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC069547.2	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073333.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073342.1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073343.1	0.0	0.0	2.0016768491782644E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0
AC073569.1	0.8030100711837997	2.2786891917814977E-4	2.1906121112925684E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073610.5	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073657.1	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.8902589467449133	0.0015157643815180138	4.954743509833051E-8
AC074091.13	0.0	0.0	4.4481707759516984E-8	0.37342030611650456	1.059648995790308E-4	6.967833707843314E-9	0.0	0.0	0.0	0.3804474261600014	2.1591794901248658E-4	9.324143831262798E-8
AC074212.3	0.15986644845776746	0.001179491390437558	2.429087382713335E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.09415827110733492	1.6031487702724447E-4	4.089821715793353E-7
AC074389.6	8.806954138171971E-4	1.4994814083153187E-6	6.666379938524164E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC078925.1	0.0	0.0	2.2240853879758492E-8	0.5440194640040801	1.543755573223837E-4	5.070698236549607E-9	0.0	0.0	0.0	0.5309815952712712	3.0135164317325266E-4	7.05863432718058E-8
AC079210.1	0.44895030813958037	6.369896540005397E-4	3.063953919288384E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC079341.1	0.29025549818733465	5.765574595094615E-4	5.524863314872118E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC079354.1	0.0	0.0	3.5585366207613587E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.3091985837147912	6.14185608968087E-4	3.6387486916991997E-7
AC079354.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8665570068605678	2.4590153429641535E-4	1.0041453412052243E-8
AC079602.1	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC079612.1	0.2608933922734344	6.662998100059335E-4	7.397262928804736E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.369694164287782	1.0490753810663507E-4	4.7429891489586404E-8
AC083862.1	0.341932181638739	1.940591269232344E-4	1.4635990191144257E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC087239.1	0.6258161620694732	5.327606374030703E-4	1.248325209537012E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.8837669769101495	2.507851807350027E-4	8.746420166693908E-9
AC087477.1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC087645.1	0.0	0.0	1.5568597715830946E-7	0.6446628290973627	5.488049055879932E-4	1.185450314413849E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
AC090186.1	0.5146671169745317	7.302314372510381E-4	2.6985544336028404E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090427.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090574.1	0.6154977342414175	8.732941745763585E-4	2.137914677293175E-8	0.8508433122709663	2.4144248361832187E-4	1.6586860484851024E-9	0.0	0.0	0.0	0.0	0.0	0.0
AC090616.2	0.0	0.0	7.784298857915473E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.3092640659097292	1.7551876612356937E-4	1.0395439339329789E-7
AC090673.2	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC091150.1	0.3123941256207212	0.0012410663333399822	1.070505924525318E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.47155493479594107	1.3381241055503436E-4	3.976496913203191E-8
AC091801.1	0.12050507137193955	2.3936875698171874E-4	6.84625136846186E-8	0.0	0.0	0.0	0.4740879542665967	1.3453120155124766E-4	5.848366481380743E-9	0.7076861877056873	2.0081900899707357E-4	2.199632561288347E-8
AC091948.1	0.17748482634974108	1.0072918635059085E-4	1.829343979103959E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092291.2	0.14943820033961916	8.48116914526783E-5	1.8917220701950948E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092675.3	0.3159368075159866	3.586115862837532E-4	3.0428299017116106E-8	0.5029860640090027	1.4273157321481348E-4	5.527007163289706E-9	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
AC092687.4	0.04591301025124552	3.908599056575952E-5	3.182956399137103E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.666286199046986	1.8907099859449093E-4	2.5111633862462862E-8
AC092782.1	0.3988832331573427	1.1319047478925729E-4	6.684675088010199E-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092811.1	0.17475478240280706	1.4876967854949522E-4	2.7531237449323006E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092850.1	0.29624568343758423	0.0011769124767667932	1.0956467845339794E-7	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0
