Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10,Sig11,Sig12,Sig13,Sig14,Sig15,Sig16,Sig17,Sig18,Sig19,Sig20,Sig21,Sig22,Sig23,Sig24,Sig25,Sig26,Sig27,Sig28,Sig29,Sig30
0.001903166857,0.000464019028,0.012725463528,0.0111,0.006208843676,0.0026,0.0014,0.017881092423,0.0049,1e-04,0.0011,0.0086,0.000222287328,0.0034,0.0043,0.0128,0.010223747696,0.00249141131,0.0053,0.004389055645,0.0037,0.053706846809,0,0.002694462454,0.015799883085,0.003901610981,0.002813598808,0.019610897429,0.000383359117,0.0067873
0.00148796063,0.000230409809,0.011508561865,0.0342,0.01050756897,8e-04,7e-04,0.016356774533,0.0051,3e-04,6e-04,0.0031,0.000286951828,2e-04,0.0027,0.013,0.004467036232,0.005523045713,0.0021,0.001127835842,0.0025,0.213220866558,0.0001731204,0.006911164721,0.062860606381,0.00239030418,0.004396857083,0.008833600032,0.003556845215,0.0082628
0.002179344412,0.000574885587,0.016456177696,0.0115,0.009784640746,0.0011,0.0018,0.026247801917,0.0069,9e-04,4e-04,0.0054,8.00446e-07,0.002,7e-04,0.0096,0.031244883388,0.003313713273,0.0022,0.002385541321,0.001,0.061827507476,0.000457813099,0.002915200165,0.036622351112,0.001635922667,0.005430891633,0.01094260982,0.002232755492,0
0.000689289439,0.00011499421,0.004434782559,0.0069,0.006740387717,0,0,0.008139178608,0.003,0,3e-04,0.0015,0.000137960405,0,0,0.003,8.545689e-06,0.001875434081,0.0026,0.000163129836,0,0.053709145693,0,0.002225127336,0.036217800837,0.002242886513,0.10985187198,0.000551460783,0.002930098053,0.003738
0.000552409528,0.00029386206,0.005615432411,0.0052,0.00402159648,0.0028,0,0.007910080318,0.0029,1e-04,3e-04,0.0039,0.000252867405,0.0025,0.0038,0.004,0.002573466959,0.001510309757,0,0.003799179503,0.0142,0.009489396694,0.000183203812,0.004853149157,0.005847109647,0.005207287095,2.3455678e-05,0.003163987597,0,0.0033445
0.001200228847,8.8721344e-05,0.008070136472,0.0133,0.006814352288,6e-04,6e-04,0.009057263056,0.0028,0,4e-04,0.0019,0.000153517461,0,0.0026,0.0051,0.003538822593,0.001505368776,0.0016,0.0008283337,0.0031,0.050293902428,0,0.000195758628,0.038241179315,0.001358121778,0.001565937159,0.002152847013,0.000533632401,0.0050167
0.002107136837,0.000215755466,0.008679121744,0.0045,0.005101032909,0.0021,0.001,0.017812238647,0.0036,4e-04,1e-04,0.0031,0.000122745552,9e-04,0.0043,0.0033,0.003879009961,0.003611025202,0.0052,0.001900746587,0.0041,0.010601457233,0,0,0.020167954419,0.002513112942,0,0.002007733244,0,0.0063939
0.005600155423,8.0752486e-05,0.007132681354,0.0045,0.009205637343,2e-04,0.001,0.015139996236,0.0215,0,3e-04,0.0057,0.000403261316,0,8e-04,0.0085,0.000698812311,0.004663278043,0.0039,0.000924547968,0.0027,0.040810502825,0,0,0.021830329049,0.000628145256,0.052813887494,0.000203237563,0.001191207434,0.0076726
0.00199907926,4.802898e-06,0.009102797827,0.0046,0.006835344247,8e-04,0.0015,0.012093554606,0.0027,8e-04,0,0.0132,0.000771813274,0.0016,0.0019,0.0087,0.002579358604,0.002578155543,0.0048,0.000708206814,0.0045,0.025570395801,0,0.007994129155,0.003405686728,0.005073753861,4.7091785e-05,0.010180964868,0.001682664015,0.0064922
0.001090065693,6.6605043e-05,0.006565863041,0.0082,0.007144208769,0,0.001,0.00836254659,0.014,0,0,0.0037,0.000245194218,0,6e-04,0.0063,2.1133639e-05,0.002016738361,0.0052,9.7003127e-05,0,0.069845218085,0.000231525618,0.011202143591,0.010191520401,2.0138391e-05,0,0.003250427227,0.002438756,0.0036396
0.003981022761,0.000276315891,0.014712135403,0.0045,0.010240850413,7e-04,0.005,0.027653296254,0.0139,0.0028,8e-04,0.0094,0.000160345975,0.0012,3e-04,0.008,0.003883130589,0.002818679447,0.0085,0.00231348906,8e-04,0.023579061797,0,0.000270578768,0.014527539313,0.00123553847,0.001929770813,0.016492812256,0,0
0.01391577303,0.001303509558,0.013035709432,0.0084,0.035366735114,0.0075,5e-04,0.016206510101,0.0252,0.0031,6e-04,0.0466,0.000549454166,0.0026,0.0115,0.0717,0.002697314025,0.002933053644,0.0145,0.016395062964,0.0265,0.016839930949,0.00106844882,0.004726009142,0.020663282773,0.055028652133,0.005047301081,0.004092746888,0.010119181163,0
0.0062749606,0.000425576677,0.00918628969,0.002,0.013771102129,0.0056,1e-04,0.00778780282,0.0105,0.0052,0.0015,0.0317,0.000145506661,0.0046,0.0073,0.0171,0.008078150072,0.001513284763,0.0048,0.019251793639,0.0165,0.001108262382,0.000221573159,0.000627949341,0.009502478424,0.027594604208,0.001845691228,0.007880729211,0.006349682655,0.0087547
0.010137636154,0.000575473007,0.011716920077,0.0081,0.028449051657,0.0217,7e-04,0.009852583553,0.0176,0.0026,8e-04,0.0487,0.000279178024,0.0035,0.0073,0.0348,0.004432870698,0.003329668955,0.0135,0.054784918009,0.0224,0.004913616405,0.000498801514,0.002723758627,0.019911492456,0.05179104405,0.005688813879,0.005520833604,0.014659610308,0.0090498
